n 1749 
m 3 
tmax 56092.67
15440.0000 11286.0000 0
16688.0000 8228.0000 20
17936.0000 6116.0000 34
6320.0000 12144.0000 54
6400.0000 9680.0000 54
6480.0000 6842.0000 59
1232.0000 10098.0000 84
1376.0000 5588.0000 89
1520.0000 4796.0000 90
4272.0000 12452.0000 66
4400.0000 10296.0000 65
4528.0000 7150.0000 69
5088.0000 10296.0000 61
5648.0000 8624.0000 60
5968.0000 6952.0000 62
5648.0000 12452.0000 58
6288.0000 5478.0000 64
6288.0000 7986.0000 57
6320.0000 9020.0000 56
6352.0000 11814.0000 54
6736.0000 9020.0000 53
7120.0000 6820.0000 56
18224.0000 4213.0000 45
18642.5000 4422.0000 45
14128.0000 7084.0000 26
14704.0000 9548.0000 12
15280.0000 11946.0000 4
3504.0000 11814.0000 70
4656.0000 9020.0000 65
5808.0000 6512.0000 63
784.0000 5390.0000 93
880.0000 6776.0000 90
976.0000 7150.0000 89
1040.0000 7524.0000 88
1104.0000 11066.0000 84
9104.0000 12078.0000 38
10464.0000 9548.0000 31
11824.0000 6776.0000 34
10768.0000 11770.0000 28
11264.0000 8932.0000 29
11760.0000 6468.0000 36
10064.0000 13046.0000 34
10576.0000 11484.0000 29
11088.0000 8052.0000 32
9072.0000 11550.0000 38
10592.0000 8492.0000 33
12112.0000 6248.0000 36
8688.0000 12782.0000 41
10368.0000 10956.0000 30
12048.0000 7480.0000 30
8656.0000 12672.0000 41
10528.0000 10736.0000 29
12400.0000 7370.0000 30
8528.0000 12298.0000 41
10432.0000 9988.0000 31
12336.0000 6996.0000 32
8464.0000 12408.0000 42
8512.0000 10208.0000 42
8560.0000 7414.0000 47
7216.0000 11770.0000 49
7488.0000 8932.0000 49
7760.0000 6776.0000 53
12560.0000 12056.0000 18
13360.0000 9768.0000 16
14160.0000 7194.0000 26
13680.0000 10912.0000 11
16016.0000 7480.0000 23
18352.0000 5742.0000 37
17712.0000 11528.0000 14
17936.0000 8448.0000 23
18160.0000 6226.0000 34
12784.0000 12166.0000 17
13840.0000 9988.0000 13
14896.0000 7304.0000 24
