n 1401 
m 3 
tmax 3354.67
2104.6100 1968.3500 0
2104.6100 232.2640 60
295.5910 1968.3500 63
295.5910 232.2640 87
1025.7000 1971.3000 38
1161.6700 1965.3900 33
1191.2300 1959.4900 32
1167.5900 1959.4900 33
1096.6400 1959.4900 35
1102.5600 1953.5800 35
1090.7300 1953.5800 35
1019.7900 1953.5800 38
1232.6200 1941.7700 30
1043.4400 1941.7700 37
1238.5300 1935.8700 30
1167.5900 1935.8700 33
1132.1100 1935.8700 34
1268.0900 1929.9600 29
1244.4400 1929.9600 30
1067.0800 1929.9600 36
1179.4100 1924.0600 32
1049.3500 1924.0600 37
1037.5300 1924.0600 37
1126.2000 1918.1500 34
1090.7300 1918.1500 35
984.3190 1918.1500 39
1327.2000 1906.3400 27
1031.6100 1906.3400 37
996.1430 1906.3400 39
1049.3500 1900.4400 37
1185.3200 1894.5300 32
1114.3800 1894.5300 35
1315.3800 1882.7200 28
1291.7300 1882.7200 29
1078.9100 1882.7200 36
1013.8800 1876.8200 38
1735.1200 1746.9100 15
741.9340 1746.9100 48
1729.2100 1741.0000 16
736.0220 1741.0000 48
1522.3000 1723.2900 22
529.1080 1723.2900 55
1185.3200 1646.5200 34
1569.5900 1522.5200 24
576.4030 1522.5200 55
1149.8500 1445.7500 38
617.7860 1445.7500 55
1031.6100 1422.1300 42
1108.4700 1416.2200 40
753.7580 1416.2200 51
1031.6100 1410.3200 42
594.1380 1410.3200 56
759.6700 1398.5100 51
605.9620 1398.5100 56
753.7580 1274.5000 53
659.1690 1250.8800 56
1268.0900 1244.9800 38
594.1380 1244.9800 58
611.8740 1227.2600 58
1279.9100 1221.3600 39
659.1690 1156.4000 57
1226.7000 1002.8700 45
1149.8500 996.9670 47
1610.9700 973.3470 39
1037.5300 802.1010 55
1315.3800 796.1960 49
1114.3800 796.1960 53
1090.7300 796.1960 54
1274.0000 790.2900 50
1132.1100 790.2900 53
1108.4700 790.2900 54
1013.8800 790.2900 56
1268.0900 784.3860 50
1114.3800 784.3860 54
1031.6100 784.3860 55
1664.1800 778.4810 44
1238.5300 778.4810 51
1096.6400 778.4810 54
1049.3500 778.4810 55
978.4070 778.4810 57
1232.6200 772.5760 51
1185.3200 772.5760 52
1078.9100 772.5760 55
1055.2600 772.5760 55
1019.7900 772.5760 56
1214.8800 766.6700 52
1191.2300 766.6700 52
1167.5900 766.6700 53
1084.8200 766.6700 55
1073.0000 766.6700 55
1232.6200 760.7650 52
1161.6700 760.7650 53
1262.1800 754.8610 51
1250.3500 754.8610 51
1179.4100 754.8610 53
1025.7000 754.8610 56
1268.0900 748.9550 51
1244.4400 748.9550 52
1173.5000 748.9550 53
1132.1100 743.0500 54
1120.2900 743.0500 55
1019.7900 725.3350 57
996.1430 725.3350 58
1037.5300 719.4300 57
1002.0500 719.4300 58
1173.5000 559.9940 58
1610.9700 548.1840 52
1173.5000 548.1840 59
1220.7900 536.3740 58
1073.0000 1965.3900 36
1049.3500 1965.3900 37
1138.0300 1959.4900 34
1114.3800 1959.4900 35
1055.2600 1959.4900 37
1735.1200 1953.5800 13
1274.0000 1953.5800 29
