n 4462 
m 10 
tmax 9128.300 
5639.0000 6909.0000 0
5652.0000 6142.0000 15
5654.0000 6101.0000 56
5659.0000 6910.0000 97
5659.0000 6920.0000 38
5661.0000 6182.0000 79
5663.0000 6830.0000 20
5669.0000 6213.0000 61
5670.0000 6425.0000 2
5671.0000 6870.0000 43
5673.0000 6132.0000 84
5682.0000 6840.0000 25
5690.0000 6891.0000 66
5694.0000 6801.0000 7
5698.0000 6265.0000 48
5698.0000 6952.0000 89
5701.0000 6184.0000 30
5701.0000 6407.0000 71
5712.0000 6154.0000 12
5716.0000 6296.0000 53
5720.0000 6438.0000 94
5722.0000 6397.0000 35
5722.0000 6873.0000 76
5730.0000 6458.0000 17
5731.0000 6893.0000 58
5736.0000 6317.0000 99
5737.0000 6064.0000 40
5738.0000 6034.0000 81
5738.0000 6267.0000 22
5740.0000 5984.0000 63
5741.0000 6206.0000 4
5741.0000 6418.0000 45
5744.0000 6368.0000 86
5744.0000 6823.0000 27
5746.0000 6783.0000 68
5748.0000 6490.0000 9
5748.0000 6965.0000 50
5749.0000 6944.0000 91
5750.0000 6227.0000 32
5756.0000 6308.0000 73
5758.0000 6733.0000 14
5761.0000 6440.0000 55
5762.0000 6187.0000 96
5763.0000 6389.0000 37
5774.0000 6127.0000 78
5776.0000 6319.0000 19
5776.0000 6774.0000 60
5777.0000 6289.0000 1
5779.0000 6026.0000 42
5780.0000 6916.0000 83
5783.0000 6168.0000 24
5784.0000 6137.0000 65
5788.0000 6744.0000 6
5789.0000 6249.0000 47
5790.0000 5996.0000 88
5797.0000 6077.0000 29
5799.0000 6482.0000 70
5799.0000 6957.0000 11
5800.0000 6472.0000 52
5802.0000 6411.0000 93
5804.0000 6836.0000 34
5805.0000 6350.0000 75
5806.0000 6563.0000 16
5808.0000 6047.0000 57
5810.0000 6229.0000 98
5813.0000 6159.0000 39
5817.0000 6311.0000 80
5818.0000 6988.0000 21
5820.0000 6472.0000 62
5822.0000 6200.0000 3
5822.0000 6432.0000 44
5822.0000 6877.0000 85
5825.0000 6594.0000 26
5827.0000 6089.0000 67
5829.0000 6726.0000 8
5833.0000 6392.0000 49
5833.0000 6635.0000 90
5838.0000 6281.0000 31
5840.0000 6948.0000 72
5841.0000 6686.0000 13
5842.0000 6665.0000 54
5844.0000 6160.0000 95
5846.0000 6807.0000 36
5847.0000 6544.0000 77
5847.0000 6999.0000 18
5848.0000 6049.0000 59
5850.0000 6251.0000 100
5851.0000 6919.0000 41
5853.0000 6413.0000 82
5855.0000 6120.0000 23
5859.0000 6272.0000 64
5860.0000 6009.0000 5
5860.0000 6484.0000 46
5861.0000 6687.0000 87
5863.0000 6869.0000 28
5864.0000 6616.0000 69
5867.0000 6090.0000 10
5867.0000 7010.0000 51
5872.0000 6909.0000 92
5873.0000 6171.0000 33
5874.0000 6151.0000 74
5876.0000 6333.0000 15
5878.0000 6768.0000 56
5879.0000 6738.0000 97
5879.0000 6970.0000 38
5884.0000 6394.0000 79
5890.0000 6253.0000 20
5890.0000 6718.0000 61
5891.0000 6000.0000 2
5892.0000 6668.0000 43
5893.0000 6880.0000 84
5895.0000 6840.0000 25
5896.0000 6122.0000 66
5897.0000 6324.0000 7
5898.0000 6304.0000 48
5900.0000 6496.0000 89
5902.0000 5971.0000 30
5902.0000 6911.0000 71
5905.0000 6365.0000 12
5905.0000 6618.0000 53
5906.0000 7042.0000 94
5908.0000 6759.0000 35
5908.0000 7002.0000 76
5909.0000 6042.0000 17
5910.0000 6264.0000 58
5911.0000 6941.0000 99
5912.0000 6456.0000 40
5913.0000 6891.0000 81
5914.0000 6163.0000 22
5917.0000 6568.0000 63
5920.0000 6022.0000 4
5928.0000 6083.0000 45
5932.0000 6225.0000 86
5939.0000 6983.0000 27
5940.0000 6275.0000 68
5940.0000 6953.0000 9
5941.0000 6245.0000 50
5944.0000 6185.0000 91
5945.0000 5922.0000 32
5945.0000 6144.0000 73
5946.0000 6367.0000 14
5947.0000 7034.0000 55
5949.0000 6296.0000 96
5949.0000 6529.0000 37
5953.0000 6195.0000 78
5956.0000 6832.0000 19
5957.0000 6114.0000 60
5959.0000 6064.0000 1
5961.0000 6479.0000 42
5961.0000 6944.0000 83
5962.0000 6923.0000 24
5963.0000 6438.0000 65
5963.0000 6671.0000 6
5964.0000 6418.0000 47
5964.0000 6651.0000 88
5965.0000 7095.0000 29
5966.0000 6610.0000 70
5968.0000 7025.0000 11
5973.0000 6894.0000 52
5975.0000 6388.0000 93
5975.0000 6398.0000 34
5977.0000 5873.0000 75
5977.0000 6803.0000 16
5978.0000 6783.0000 57
5980.0000 6742.0000 98
5981.0000 6712.0000 39
5981.0000 6945.0000 80
5982.0000 6004.0000 21
5984.0000 5964.0000 62
5984.0000 7117.0000 3
5986.0000 6844.0000 44
5986.0000 7076.0000 85
5989.0000 5833.0000 26
5990.0000 6975.0000 67
5991.0000 6247.0000 8
5997.0000 5884.0000 49
5997.0000 7036.0000 90
5998.0000 6096.0000 31
6004.0000 5965.0000 72
6009.0000 6996.0000 13
6010.0000 6289.0000 54
6011.0000 6723.0000 95
6012.0000 6926.0000 36
6015.0000 6178.0000 77
6016.0000 6147.0000 18
6017.0000 6360.0000 59
6019.0000 5854.0000 100
6019.0000 6552.0000 41
6019.0000 7007.0000 82
6020.0000 6977.0000 23
6023.0000 6906.0000 64
6024.0000 6663.0000 5
6025.0000 5935.0000 46
6026.0000 6603.0000 87
6028.0000 6107.0000 28
6029.0000 6785.0000 69
6031.0000 6047.0000 10
6031.0000 6259.0000 51
6033.0000 6229.0000 92
6034.0000 6209.0000 33
6035.0000 6168.0000 74
6036.0000 7078.0000 15
6041.0000 5805.0000 56
6041.0000 6502.0000 97
6041.0000 6735.0000 38
6042.0000 6017.0000 79
6042.0000 6472.0000 20
6045.0000 6179.0000 61
6046.0000 5916.0000 2
6046.0000 6856.0000 43
6052.0000 6938.0000 84
6054.0000 6200.0000 25
6055.0000 6422.0000 66
6058.0000 6351.0000 7
6060.0000 6058.0000 48
6060.0000 6523.0000 89
6062.0000 6483.0000 30
6063.0000 6453.0000 71
6065.0000 5957.0000 12
6065.0000 6645.0000 53
6068.0000 6817.0000 94
6070.0000 6999.0000 35
6071.0000 6736.0000 76
6074.0000 6666.0000 17
6076.0000 6403.0000 58
6076.0000 6615.0000 99
6076.0000 7090.0000 40
6077.0000 6372.0000 81
6077.0000 9153.0000 22
6078.0000 5887.0000 63
6078.0000 6110.0000 4
6080.0000 5847.0000 45
6081.0000 5817.0000 86
6081.0000 6969.0000 27
6082.0000 5796.0000 68
6085.0000 6423.0000 9
6086.0000 6868.0000 50
6087.0000 6150.0000 91
6088.0000 6130.0000 32
6089.0000 6322.0000 73
6090.0000 6777.0000 14
6093.0000 6474.0000 55
6094.0000 5989.0000 96
6097.0000 7071.0000 37
6098.0000 6808.0000 78
6102.0000 6950.0000 19
6105.0000 6424.0000 60
6106.0000 6394.0000 1
6106.0000 7102.0000 42
6108.0000 5899.0000 83
6109.0000 6091.0000 24
6110.0000 7011.0000 65
6111.0000 6050.0000 6
6111.0000 6293.0000 47
6114.0000 5767.0000 88
6114.0000 5990.0000 29
6115.0000 6667.0000 70
6116.0000 6637.0000 11
6116.0000 9195.0000 52
6117.0000 6607.0000 93
6118.0000 9144.0000 34
6120.0000 5859.0000 75
6120.0000 6536.0000 16
6121.0000 6759.0000 57
6122.0000 6506.0000 98
6123.0000 6253.0000 39
6123.0000 6708.0000 80
6124.0000 7608.0000 21
6126.0000 5940.0000 62
6126.0000 6172.0000 3
6127.0000 6850.0000 44
6128.0000 7527.0000 85
6131.0000 6991.0000 26
6133.0000 6951.0000 67
6134.0000 5758.0000 8
6135.0000 6901.0000 49
6135.0000 9206.0000 90
6136.0000 7103.0000 31
6139.0000 6335.0000 72
6141.0000 6072.0000 13
6141.0000 6304.0000 54
6141.0000 9064.0000 95
6142.0000 6042.0000 36
6142.0000 7659.0000 77
6143.0000 6476.0000 18
6143.0000 7639.0000 59
6145.0000 9671.0000 100
6146.0000 5708.0000 41
6146.0000 7579.0000 82
6147.0000 5931.0000 23
6147.0000 6628.0000 64
6147.0000 7073.0000 5
6148.0000 6841.0000 46
6149.0000 7498.0000 87
6150.0000 6325.0000 28
6150.0000 6548.0000 69
6151.0000 5840.0000 10
6153.0000 5800.0000 51
6154.0000 6689.0000 92
6154.0000 7144.0000 33
6155.0000 5982.0000 74
6156.0000 7346.0000 15
6158.0000 5901.0000 56
6158.0000 9601.0000 97
6159.0000 5648.0000 38
6159.0000 6113.0000 79
6160.0000 6791.0000 20
6161.0000 6295.0000 61
6161.0000 7468.0000 2
6162.0000 6508.0000 43
6164.0000 6457.0000 84
