n 5916 
m 10 
tmax 28276.500 
18192.0000 8954.0000 0
18192.0000 9856.0000 15
18192.0000 11319.0000 56
18272.0000 8624.0000 97
18416.0000 7348.0000 38
18416.0000 8294.0000 79
1200.0000 7370.0000 20
1200.0000 8184.0000 61
1200.0000 10912.0000 2
1200.0000 11440.0000 43
17904.0000 572.0000 84
17904.0000 2684.0000 25
17904.0000 6908.0000 66
17904.0000 7348.0000 7
17904.0000 8624.0000 48
8272.0000 308.0000 89
8272.0000 2068.0000 30
8272.0000 2508.0000 71
8272.0000 3080.0000 12
8272.0000 3608.0000 53
8272.0000 5302.0000 94
8336.0000 7260.0000 35
8464.0000 7260.0000 76
8496.0000 9548.0000 17
8496.0000 10582.0000 58
8496.0000 11440.0000 99
15888.0000 9064.0000 40
15888.0000 9504.0000 81
15888.0000 10252.0000 22
15888.0000 11000.0000 63
15936.0000 8184.0000 4
16048.0000 8184.0000 45
16208.0000 8184.0000 86
16336.0000 572.0000 27
16336.0000 1012.0000 68
16336.0000 1452.0000 9
16336.0000 2992.0000 50
16336.0000 4818.0000 91
16336.0000 6028.0000 32
16336.0000 7348.0000 73
1040.0000 7370.0000 14
1040.0000 8184.0000 55
1040.0000 10912.0000 96
1040.0000 11440.0000 37
4464.0000 308.0000 78
4640.0000 308.0000 19
4816.0000 308.0000 60
4944.0000 308.0000 1
5168.0000 308.0000 42
5440.0000 308.0000 83
5616.0000 308.0000 24
5728.0000 308.0000 65
5808.0000 3080.0000 6
5808.0000 3608.0000 47
5808.0000 4664.0000 88
5808.0000 5368.0000 29
5808.0000 6072.0000 70
5808.0000 7128.0000 11
5936.0000 9658.0000 52
5936.0000 11286.0000 93
16848.0000 572.0000 34
16848.0000 1452.0000 75
16848.0000 2992.0000 16
16848.0000 4708.0000 57
16848.0000 6028.0000 98
16848.0000 7348.0000 39
16848.0000 8514.0000 80
16848.0000 9284.0000 21
16848.0000 9922.0000 62
16848.0000 11198.0000 3
8240.0000 7480.0000 44
8400.0000 9548.0000 85
8400.0000 10582.0000 26
8400.0000 11440.0000 67
1520.0000 9152.0000 8
1520.0000 10912.0000 49
1520.0000 11440.0000 90
1584.0000 6446.0000 31
1584.0000 7590.0000 72
1584.0000 8294.0000 13
5168.0000 11440.0000 54
5280.0000 11440.0000 95
5456.0000 11440.0000 36
5584.0000 11440.0000 77
5712.0000 11440.0000 18
2672.0000 6336.0000 59
2784.0000 6556.0000 100
2976.0000 6556.0000 41
3104.0000 6556.0000 82
3264.0000 6556.0000 23
3360.0000 6556.0000 64
3600.0000 6556.0000 5
3856.0000 6556.0000 46
3920.0000 6556.0000 87
4016.0000 6556.0000 28
4144.0000 6556.0000 69
4208.0000 6556.0000 10
4352.0000 6556.0000 51
4464.0000 6556.0000 92
4560.0000 6556.0000 33
4688.0000 6556.0000 74
4720.0000 7260.0000 15
4720.0000 8140.0000 56
4720.0000 9702.0000 97
4720.0000 10582.0000 38
4720.0000 11132.0000 79
17008.0000 572.0000 20
17008.0000 1452.0000 61
17008.0000 2992.0000 2
17008.0000 5874.0000 43
17008.0000 7348.0000 84
17072.0000 8096.0000 25
17136.0000 8096.0000 66
17280.0000 8096.0000 7
17456.0000 8096.0000 48
17520.0000 8404.0000 89
17520.0000 8954.0000 30
17520.0000 10142.0000 71
17520.0000 11319.0000 12
880.0000 7370.0000 53
880.0000 8184.0000 94
880.0000 11440.0000 35
4144.0000 4840.0000 76
4144.0000 7700.0000 17
4304.0000 8360.0000 58
4416.0000 8360.0000 99
4576.0000 8360.0000 40
4656.0000 8360.0000 81
4864.0000 8360.0000 22
5040.0000 8360.0000 63
5296.0000 8360.0000 4
5456.0000 8844.0000 45
5456.0000 9812.0000 86
5520.0000 3608.0000 27
5520.0000 4664.0000 68
5520.0000 5368.0000 9
5520.0000 5918.0000 50
5520.0000 6930.0000 91
16560.0000 8954.0000 32
16560.0000 9922.0000 73
16592.0000 572.0000 14
16592.0000 1452.0000 55
16592.0000 2992.0000 96
16592.0000 4818.0000 37
16592.0000 6138.0000 78
16592.0000 7348.0000 19
7728.0000 7744.0000 60
7728.0000 9548.0000 1
7728.0000 10846.0000 42
7792.0000 7040.0000 83
7856.0000 7040.0000 24
7952.0000 7040.0000 65
8016.0000 308.0000 6
8016.0000 2068.0000 47
8016.0000 2508.0000 88
8016.0000 3080.0000 29
8016.0000 3608.0000 70
8016.0000 4268.0000 11
8016.0000 5852.0000 52
16272.0000 9064.0000 93
16272.0000 9504.0000 34
16272.0000 9922.0000 75
16272.0000 11000.0000 16
16640.0000 8844.0000 57
16720.0000 8844.0000 98
16784.0000 6028.0000 39
16784.0000 7348.0000 80
16784.0000 8514.0000 21
464.0000 11440.0000 62
528.0000 8184.0000 3
640.0000 8184.0000 44
784.0000 7370.0000 85
784.0000 7964.0000 26
7664.0000 6446.0000 67
7664.0000 8074.0000 8
7664.0000 9548.0000 49
7664.0000 10846.0000 90
7728.0000 308.0000 31
7728.0000 2068.0000 72
7728.0000 2508.0000 13
7728.0000 3080.0000 54
7728.0000 3608.0000 95
7728.0000 4048.0000 36
7728.0000 4488.0000 77
5232.0000 3608.0000 18
5232.0000 4664.0000 59
5232.0000 5368.0000 100
5232.0000 5918.0000 41
5232.0000 6776.0000 82
5520.0000 7920.0000 23
3856.0000 7480.0000 64
3920.0000 7920.0000 5
4016.0000 7920.0000 46
4176.0000 9152.0000 87
4176.0000 9922.0000 28
4176.0000 10472.0000 69
4176.0000 10912.0000 10
4176.0000 11440.0000 51
5984.0000 748.0000 92
6096.0000 3080.0000 33
6096.0000 3608.0000 74
6096.0000 4664.0000 15
6160.0000 5368.0000 56
6224.0000 5368.0000 97
6320.0000 5368.0000 38
6496.0000 5368.0000 79
6608.0000 5698.0000 20
6608.0000 6336.0000 61
6608.0000 7502.0000 2
6608.0000 9064.0000 43
6608.0000 10142.0000 84
6608.0000 11022.0000 25
17200.0000 5874.0000 66
17200.0000 7348.0000 7
17200.0000 9284.0000 48
17200.0000 9922.0000 89
17200.0000 11198.0000 30
17296.0000 5192.0000 71
17440.0000 5192.0000 12
17568.0000 5192.0000 53
17616.0000 572.0000 94
17616.0000 2992.0000 35
7248.0000 10362.0000 76
7248.0000 11286.0000 17
7376.0000 308.0000 58
7376.0000 968.0000 99
7376.0000 2068.0000 40
7376.0000 2508.0000 81
7376.0000 3080.0000 22
7376.0000 3608.0000 63
7376.0000 4488.0000 4
7376.0000 5588.0000 45
7376.0000 6556.0000 86
7376.0000 7744.0000 27
1808.0000 6446.0000 68
1840.0000 7436.0000 9
1840.0000 8404.0000 50
1840.0000 9042.0000 91
1840.0000 10912.0000 32
1840.0000 11440.0000 73
12272.0000 9878.0000 14
12464.0000 9064.0000 55
12592.0000 9064.0000 96
12736.0000 9064.0000 37
12848.0000 902.0000 78
12848.0000 1980.0000 19
12848.0000 2640.0000 60
12848.0000 3168.0000 1
12848.0000 3608.0000 42
12848.0000 4158.0000 83
12848.0000 5368.0000 24
12848.0000 6556.0000 65
12848.0000 6996.0000 6
12848.0000 8008.0000 47
12848.0000 8844.0000 88
1648.0000 8404.0000 29
1648.0000 9152.0000 70
1648.0000 10912.0000 11
1648.0000 11440.0000 52
1680.0000 6446.0000 93
1680.0000 7590.0000 34
6256.0000 9658.0000 75
6256.0000 11022.0000 16
16976.0000 8514.0000 57
16976.0000 9284.0000 98
16976.0000 9922.0000 39
16976.0000 11198.0000 80
17072.0000 5720.0000 21
17136.0000 5720.0000 62
17440.0000 5720.0000 3
17600.0000 5720.0000 44
11600.0000 572.0000 85
11600.0000 1760.0000 26
11600.0000 3388.0000 67
11600.0000 5258.0000 8
11600.0000 6556.0000 49
11600.0000 6996.0000 90
11600.0000 7898.0000 31
11632.0000 8602.0000 72
11632.0000 9284.0000 13
11632.0000 10208.0000 54
17376.0000 10142.0000 95
17728.0000 10142.0000 36
18416.0000 10142.0000 77
18608.0000 10142.0000 18
18704.0000 10142.0000 59
18864.0000 10142.0000 100
18992.0000 10142.0000 41
19088.0000 10142.0000 82
6224.0000 968.0000 23
6224.0000 3080.0000 64
6224.0000 3608.0000 5
6224.0000 4664.0000 46
6400.0000 10912.0000 87
6768.0000 10912.0000 28
6864.0000 11286.0000 69
1936.0000 6336.0000 10
1936.0000 7436.0000 51
1968.0000 8404.0000 92
1968.0000 9152.0000 33
1968.0000 10912.0000 74
1968.0000 11440.0000 15
3984.0000 8712.0000 56
4304.0000 8932.0000 97
4416.0000 8932.0000 38
4496.0000 10802.0000 79
15440.0000 1232.0000 20
15440.0000 3608.0000 61
15440.0000 4180.0000 2
15440.0000 4818.0000 43
15536.0000 5808.0000 84
15648.0000 5808.0000 25
15760.0000 5808.0000 66
15840.0000 5808.0000 7
15936.0000 5808.0000 48
16048.0000 5808.0000 89
16208.0000 5808.0000 30
5584.0000 10252.0000 71
5728.0000 10252.0000 12
6000.0000 10252.0000 53
6064.0000 10252.0000 94
6160.0000 10252.0000 35
6320.0000 968.0000 76
6320.0000 3080.0000 17
6320.0000 3608.0000 58
6320.0000 4664.0000 99
6384.0000 9548.0000 40
6384.0000 10472.0000 81
16720.0000 11198.0000 22
17088.0000 11198.0000 63
17376.0000 11198.0000 4
17728.0000 11198.0000 45
18416.0000 11198.0000 86
18608.0000 11198.0000 27
18704.0000 11198.0000 68
18848.0000 11198.0000 9
15280.0000 572.0000 50
15280.0000 1232.0000 91
15280.0000 3608.0000 32
