n 1656 
m 3
tmax 10354.67
0.0000 0.0000 0
1224.3000 945.6000 15
1325.9000 945.6000 56
1325.9000 971.0000 97
1224.3000 971.0000 38
1224.3000 996.4000 79
1325.9000 996.4000 20
1325.9000 1021.8000 61
1224.3000 1021.8000 2
1186.2000 1034.5000 43
1084.6000 1034.5000 84
1052.8000 1034.5000 25
1027.4000 1034.5000 66
1224.3000 1047.2000 7
1325.9000 1047.2000 48
1186.2000 1059.9000 89
1084.6000 1059.9000 30
1052.8000 1059.9000 71
1027.4000 1059.9000 12
1224.3000 1072.6000 53
1325.9000 1072.6000 94
1186.2000 1085.3000 35
1084.6000 1085.3000 76
1052.8000 1085.3000 17
1027.4000 1085.3000 58
1224.3000 1098.0000 99
1325.9000 1098.0000 40
1186.2000 1110.7000 81
1084.6000 1110.7000 22
1052.8000 1110.7000 63
1027.4000 1110.7000 4
1224.3000 1123.4000 45
1325.9000 1123.4000 86
1186.2000 1136.1000 27
1084.6000 1136.1000 68
1052.8000 1136.1000 9
1027.4000 1136.1000 50
1224.3000 1148.8000 91
1325.9000 1148.8000 32
1186.2000 1161.5000 73
1084.6000 1161.5000 14
1052.8000 1161.5000 55
1027.4000 1161.5000 96
1224.3000 1174.2000 37
1325.9000 1174.2000 78
1186.2000 1186.9000 19
1084.6000 1186.9000 60
1052.8000 1186.9000 1
1027.4000 1186.9000 42
1224.3000 1199.6000 83
1325.9000 1199.6000 24
1186.2000 1212.3000 65
1084.6000 1212.3000 6
1052.8000 1212.3000 47
1027.4000 1212.3000 88
1224.3000 1225.0000 29
1325.9000 1225.0000 70
1186.2000 1237.7000 11
1084.6000 1237.7000 52
1052.8000 1237.7000 93
1027.4000 1237.7000 34
1224.3000 1250.4000 75
1325.9000 1250.4000 16
1186.2000 1263.1000 57
1084.6000 1263.1000 98
1052.8000 1263.1000 39
1027.4000 1263.1000 80
1224.3000 1275.8000 21
1325.9000 1275.8000 62
1186.2000 1288.5000 3
1084.6000 1288.5000 44
1052.8000 1288.5000 85
1027.4000 1288.5000 26
1027.4000 1313.9000 67
1052.8000 1313.9000 8
1084.6000 1313.9000 49
1186.2000 1313.9000 90
1287.8000 1339.3000 31
1262.4000 1339.3000 72
1186.2000 1339.3000 13
1084.6000 1339.3000 54
1052.8000 1339.3000 95
1027.4000 1339.3000 36
1027.4000 1364.7000 77
