n 5935 
m 2 
tmax 139011.5
1488.0000 14146.0000 0
1520.0000 4180.0000 15
1520.0000 8404.0000 56
1520.0000 9262.0000 97
1520.0000 11792.0000 38
5968.0000 4620.0000 79
5968.0000 6490.0000 20
5968.0000 7040.0000 61
5968.0000 7480.0000 2
5968.0000 8448.0000 43
6064.0000 9108.0000 84
6160.0000 9108.0000 25
6256.0000 9108.0000 66
6336.0000 9108.0000 7
6416.0000 9108.0000 48
6528.0000 9108.0000 89
6608.0000 9108.0000 30
6768.0000 9108.0000 71
6880.0000 9108.0000 12
6976.0000 9108.0000 53
7088.0000 9108.0000 94
7248.0000 9108.0000 35
7280.0000 9636.0000 76
7280.0000 10956.0000 17
7280.0000 12188.0000 58
7280.0000 12628.0000 99
4720.0000 4180.0000 40
4848.0000 4400.0000 81
5008.0000 4400.0000 22
5104.0000 4400.0000 63
17520.0000 5126.0000 4
17520.0000 7392.0000 45
17584.0000 7920.0000 86
17776.0000 9526.0000 27
17776.0000 14234.0000 68
17936.0000 5016.0000 9
17936.0000 5940.0000 50
17936.0000 6710.0000 91
18064.0000 7920.0000 32
18192.0000 8690.0000 73
18192.0000 14234.0000 14
18304.0000 7920.0000 55
18352.0000 4180.0000 96
18352.0000 5852.0000 37
18416.0000 7920.0000 78
18560.0000 7920.0000 19
18608.0000 8580.0000 60
18608.0000 14234.0000 1
18704.0000 7920.0000 42
18768.0000 5962.0000 83
880.0000 4180.0000 24
880.0000 8404.0000 65
880.0000 9152.0000 6
880.0000 11968.0000 47
1008.0000 12188.0000 88
1040.0000 14036.0000 29
1040.0000 14476.0000 70
5040.0000 10472.0000 11
5040.0000 14278.0000 52
5072.0000 9504.0000 93
5168.0000 9504.0000 34
5264.0000 9504.0000 75
5360.0000 9504.0000 16
5456.0000 4290.0000 57
5456.0000 4840.0000 98
5456.0000 6600.0000 39
5456.0000 7040.0000 80
5456.0000 7480.0000 21
5456.0000 8646.0000 62
10544.0000 14476.0000 3
10720.0000 14256.0000 44
10848.0000 14256.0000 85
10928.0000 4400.0000 26
10928.0000 6050.0000 67
10928.0000 7964.0000 8
10928.0000 9328.0000 49
10928.0000 10384.0000 90
10928.0000 11110.0000 31
10928.0000 12188.0000 72
10976.0000 14036.0000 13
11056.0000 14036.0000 54
11168.0000 14036.0000 95
11344.0000 14036.0000 36
11632.0000 14036.0000 77
11840.0000 14036.0000 18
11984.0000 14036.0000 59
12160.0000 14036.0000 100
12368.0000 14036.0000 41
12576.0000 14036.0000 82
12816.0000 14036.0000 23
13120.0000 14036.0000 64
13456.0000 14036.0000 5
13648.0000 14036.0000 46
13760.0000 14036.0000 87
13888.0000 14036.0000 28
16496.0000 8888.0000 69
16496.0000 9636.0000 10
16496.0000 10406.0000 51
16496.0000 12848.0000 92
16496.0000 14036.0000 33
16560.0000 7502.0000 74
7632.0000 9416.0000 15
7632.0000 9944.0000 56
7632.0000 10956.0000 97
7632.0000 12188.0000 38
7632.0000 12628.0000 79
7632.0000 14476.0000 20
7728.0000 4840.0000 61
7728.0000 5940.0000 2
7728.0000 6490.0000 43
7728.0000 7260.0000 84
7728.0000 8448.0000 25
16208.0000 7612.0000 66
16208.0000 8360.0000 7
16208.0000 8888.0000 48
16208.0000 9328.0000 89
16208.0000 10626.0000 30
16208.0000 12848.0000 71
16208.0000 14036.0000 12
16272.0000 4180.0000 53
464.0000 4400.0000 94
464.0000 8404.0000 35
464.0000 8932.0000 76
528.0000 9152.0000 17
592.0000 9372.0000 58
592.0000 14036.0000 99
592.0000 14476.0000 40
5392.0000 10626.0000 81
5520.0000 4290.0000 22
5520.0000 4840.0000 63
5520.0000 6600.0000 4
5520.0000 7040.0000 45
5520.0000 7480.0000 86
5520.0000 8228.0000 27
5680.0000 4620.0000 68
5856.0000 4620.0000 9
6160.0000 4620.0000 50
6272.0000 4620.0000 91
6368.0000 4620.0000 32
6528.0000 4620.0000 73
6608.0000 4620.0000 14
6768.0000 4620.0000 55
6880.0000 4620.0000 96
6976.0000 4620.0000 37
7088.0000 4620.0000 78
7248.0000 4620.0000 19
7344.0000 4620.0000 60
7568.0000 4620.0000 1
7664.0000 4290.0000 42
7936.0000 4620.0000 83
8032.0000 4620.0000 24
8144.0000 4620.0000 65
8224.0000 4620.0000 6
8304.0000 4620.0000 47
8400.0000 4620.0000 88
8496.0000 4620.0000 29
8624.0000 4620.0000 70
8784.0000 4620.0000 11
8944.0000 4620.0000 52
9072.0000 4620.0000 93
9296.0000 4620.0000 34
9600.0000 4620.0000 75
9712.0000 4620.0000 16
9792.0000 4620.0000 57
9920.0000 4620.0000 98
10080.0000 4620.0000 39
10192.0000 4620.0000 80
10320.0000 4620.0000 21
10496.0000 4620.0000 62
10608.0000 4620.0000 3
4176.0000 4180.0000 44
4176.0000 4620.0000 85
4176.0000 5148.0000 26
4176.0000 8536.0000 67
6608.0000 6490.0000 8
6608.0000 7040.0000 49
6608.0000 7480.0000 90
6704.0000 10956.0000 31
7248.0000 6490.0000 72
7248.0000 7040.0000 13
7248.0000 7480.0000 54
7344.0000 5940.0000 95
7568.0000 5940.0000 36
7936.0000 5940.0000 77
8032.0000 5940.0000 18
8144.0000 5940.0000 59
8240.0000 5940.0000 100
8304.0000 5940.0000 41
8400.0000 5940.0000 82
8496.0000 5940.0000 23
8624.0000 5940.0000 64
8784.0000 5940.0000 5
8880.0000 5940.0000 46
8976.0000 5940.0000 87
9072.0000 5940.0000 28
9184.0000 5940.0000 69
9376.0000 5940.0000 10
9600.0000 5940.0000 51
9712.0000 5940.0000 92
9792.0000 5940.0000 33
9920.0000 5940.0000 74
10080.0000 5940.0000 15
10192.0000 5940.0000 56
10320.0000 5940.0000 97
10496.0000 5940.0000 38
10608.0000 5940.0000 79
10672.0000 5940.0000 20
10752.0000 5940.0000 61
11008.0000 5940.0000 2
11088.0000 5940.0000 43
11184.0000 5940.0000 84
11328.0000 5940.0000 25
11472.0000 5940.0000 66
11504.0000 4400.0000 7
11504.0000 8294.0000 48
11504.0000 10956.0000 89
11504.0000 12078.0000 30
11776.0000 12408.0000 71
11984.0000 12408.0000 12
12192.0000 12408.0000 53
12368.0000 12408.0000 94
12496.0000 12408.0000 35
12672.0000 12408.0000 76
12816.0000 12408.0000 17
12976.0000 12408.0000 58
13120.0000 12408.0000 99
13440.0000 12408.0000 40
13648.0000 12408.0000 81
13760.0000 12408.0000 22
13888.0000 12408.0000 63
14048.0000 12408.0000 4
14192.0000 12408.0000 45
14320.0000 12408.0000 86
14464.0000 12408.0000 27
14544.0000 13068.0000 68
14544.0000 14146.0000 9
14672.0000 12848.0000 50
14784.0000 12848.0000 91
14992.0000 12848.0000 32
15120.0000 12848.0000 73
15344.0000 12848.0000 14
15568.0000 12848.0000 55
15696.0000 12848.0000 96
15856.0000 12848.0000 37
16016.0000 12848.0000 78
16112.0000 12848.0000 19
16272.0000 12848.0000 60
16560.0000 12848.0000 1
16720.0000 12848.0000 42
16960.0000 12848.0000 83
17072.0000 7502.0000 24
17072.0000 8470.0000 65
17072.0000 9416.0000 6
17136.0000 5104.0000 47
17200.0000 4180.0000 88
1840.0000 4400.0000 29
1840.0000 8888.0000 70
1904.0000 11132.0000 11
1936.0000 11660.0000 52
1936.0000 14146.0000 93
2032.0000 13596.0000 34
2240.0000 13596.0000 75
2352.0000 13596.0000 16
2496.0000 13596.0000 57
2640.0000 13596.0000 98
2800.0000 13596.0000 39
2912.0000 13596.0000 80
3072.0000 13596.0000 21
3200.0000 13596.0000 62
3344.0000 13596.0000 3
10832.0000 8184.0000 44
10832.0000 11110.0000 85
10832.0000 12298.0000 26
11616.0000 5720.0000 67
11760.0000 5720.0000 8
11888.0000 5720.0000 49
12064.0000 5720.0000 90
12176.0000 5720.0000 31
12240.0000 5720.0000 72
12272.0000 4180.0000 13
12272.0000 4620.0000 54
1648.0000 8404.0000 95
1728.0000 8624.0000 36
1904.0000 9152.0000 77
6256.0000 6490.0000 18
6256.0000 7040.0000 59
6256.0000 7480.0000 100
6288.0000 10252.0000 41
6288.0000 10956.0000 82
14608.0000 14036.0000 23
14672.0000 14036.0000 64
14800.0000 14036.0000 5
14992.0000 14036.0000 46
15120.0000 14036.0000 87
15344.0000 14036.0000 28
15440.0000 14036.0000 69
15568.0000 14036.0000 10
15632.0000 14036.0000 51
15696.0000 14036.0000 92
15856.0000 14036.0000 33
16016.0000 14036.0000 74
16112.0000 14036.0000 15
16272.0000 14036.0000 56
16560.0000 14036.0000 97
16720.0000 14036.0000 38
16880.0000 14036.0000 79
16976.0000 4796.0000 20
11168.0000 10384.0000 61
11312.0000 10384.0000 2
11344.0000 4400.0000 43
11344.0000 8184.0000 84
6864.0000 6490.0000 25
6864.0000 7040.0000 66
6864.0000 7480.0000 7
6992.0000 10384.0000 48
7120.0000 10956.0000 89
7168.0000 12188.0000 30
7760.0000 12188.0000 71
7936.0000 12188.0000 12
8048.0000 12188.0000 53
8176.0000 12188.0000 94
8352.0000 12188.0000 35
8432.0000 12188.0000 76
8576.0000 12188.0000 17
8656.0000 12188.0000 58
8720.0000 12188.0000 99
8928.0000 12188.0000 40
9168.0000 12188.0000 81
9312.0000 12188.0000 22
9392.0000 12188.0000 63
9504.0000 12188.0000 4
9680.0000 12188.0000 45
9808.0000 12188.0000 86
9872.0000 12188.0000 27
10000.0000 12188.0000 68
10144.0000 12188.0000 9
10224.0000 12188.0000 50
10336.0000 12188.0000 91
10480.0000 12188.0000 32
10576.0000 12188.0000 73
11168.0000 12188.0000 14
11312.0000 12188.0000 55
11408.0000 12188.0000 96
11632.0000 4620.0000 37
11632.0000 6380.0000 78
11632.0000 7744.0000 19
11632.0000 11660.0000 60
17200.0000 8360.0000 1
17232.0000 7612.0000 42
1968.0000 4400.0000 83
1968.0000 8888.0000 24
2160.0000 9592.0000 65
2352.0000 10032.0000 6
2352.0000 10472.0000 47
816.0000 4180.0000 88
816.0000 8404.0000 29
816.0000 9152.0000 70
816.0000 9812.0000 11
4496.0000 4180.0000 52
4496.0000 4730.0000 93
4496.0000 8800.0000 34
4496.0000 10362.0000 75
4496.0000 14168.0000 16
7760.0000 12628.0000 57
7936.0000 12628.0000 98
