n 1818 
m 2 
tmax 14300.5
651.1900 2244.3900 0
676.6000 2168.2000 15
701.9900 2168.2000 56
727.4000 2168.2000 97
752.7900 2168.2000 38
727.4000 2142.7900 79
701.9900 2142.7900 20
676.6000 2142.7900 61
651.1900 2142.7900 2
625.8000 2142.7900 43
600.3900 2142.7900 84
575.0000 2142.7900 25
600.3900 2066.6000 66
625.8000 2066.6000 7
651.1900 2066.6000 48
676.6000 2066.6000 89
701.9900 2066.6000 30
727.4000 2066.6000 71
727.4000 2015.8000 12
701.9900 2015.8000 53
676.6000 2015.8000 94
651.1900 2015.8000 35
625.8000 2015.8000 76
600.3900 2015.8000 17
575.0000 2015.8000 58
600.3900 1939.6100 99
625.8000 1939.6100 40
651.1900 1939.6100 81
676.6000 1939.6100 22
701.9900 1939.6100 63
727.4000 1939.6100 4
727.4000 1888.8100 45
701.9900 1888.8100 86
676.6000 1888.8100 27
651.1900 1888.8100 68
625.8000 1888.8100 9
600.3900 1888.8100 50
575.0000 1888.8100 91
651.1900 1812.6000 32
625.8000 1812.6000 73
600.3900 1812.6000 14
600.3900 1761.8000 55
575.0000 1761.8000 96
625.8000 1761.8000 37
651.1900 1761.8000 78
676.6000 1761.8000 19
676.6000 1812.6000 60
701.9900 1812.6000 1
727.4000 1812.6000 42
727.4000 1761.8000 83
701.9900 1761.8000 24
651.1900 1685.6100 65
625.8000 1685.6100 6
600.3900 1685.6100 47
575.0000 1634.8000 88
600.3900 1634.8000 29
625.8000 1634.8000 70
651.1900 1634.8000 11
676.6000 1634.8000 52
701.9900 1634.8000 93
676.6000 1685.6100 34
701.9900 1685.6100 75
727.4000 1685.6100 16
727.4000 1634.8000 57
727.4000 1558.5900 98
701.9900 1558.5900 39
676.6000 1558.5900 80
651.1900 1558.5900 21
600.3900 1558.5900 62
625.8000 1558.5900 3
727.4000 1507.7900 44
701.9900 1507.7900 85
676.6000 1507.7900 26
651.1900 1507.7900 67
625.8000 1507.7900 8
600.3900 1507.7900 49
575.0000 1507.7900 90
600.3900 1431.6000 31
625.8000 1431.6000 72
651.1900 1431.6000 13
600.3900 1380.8000 54
575.0000 1380.8000 95
625.8000 1380.8000 36
651.1900 1380.8000 77
676.6000 1380.8000 18
676.6000 1431.6000 59
701.9900 1431.6000 100
727.4000 1431.6000 41
727.4000 1380.8000 82
701.9900 1380.8000 23
600.3900 1304.6100 64
600.3900 1253.8100 5
575.0000 1253.8100 46
625.8000 1304.6100 87
651.1900 1304.6100 28
676.6000 1304.6100 69
701.9900 1304.6100 10
727.4000 1304.6100 51
752.7900 1253.8100 92
727.4000 1253.8100 33
701.9900 1253.8100 74
676.6000 1253.8100 15
651.1900 1253.8100 56
625.8000 1253.8100 97
600.3900 1177.6000 38
625.8000 1177.6000 79
651.1900 1177.6000 20
676.6000 1177.6000 61
701.9900 1177.6000 2
727.4000 1177.6000 43
752.7900 1177.6000 84
727.4000 1101.4100 25
727.4000 1050.6100 66
