n 1578 
m 2 
tmax 5562.5
1214.8800 1959.4900 0
1226.7000 1959.4900 15
1238.5300 1959.4900 56
1250.3500 1959.4900 97
1262.1800 1959.4900 38
1285.8200 1959.4900 79
1297.6500 1959.4900 20
1350.8500 1965.3900 61
1380.4100 1971.3000 2
1392.2400 1971.3000 43
1303.5600 1953.5800 84
1173.5000 1941.7700 25
1185.3200 1941.7700 66
1197.1500 1941.7700 7
1208.9700 1941.7700 48
1339.0300 1941.7700 89
1350.8500 1941.7700 30
1362.6800 1941.7700 71
1374.5000 1941.7700 12
1386.3200 1941.7700 53
1398.1500 1941.7700 94
1262.1800 1935.8700 35
1250.3500 1935.8700 76
1238.5300 1935.8700 17
1226.7000 1935.8700 58
1214.8800 1935.8700 99
1155.7600 1935.8700 40
1143.9400 1935.8700 81
1132.1100 1935.8700 22
1120.2900 1935.8700 63
1108.4700 1935.8700 4
1138.0300 1929.9600 45
1149.8500 1929.9600 86
1161.6700 1929.9600 27
1173.5000 1929.9600 68
1185.3200 1929.9600 9
1303.5600 1929.9600 50
1315.3800 1929.9600 91
1327.2000 1929.9600 32
1339.0300 1929.9600 73
1350.8500 1929.9600 14
1356.7700 1924.0600 55
1344.9400 1924.0600 96
1333.1200 1924.0600 37
1321.2900 1924.0600 78
1309.4700 1924.0600 19
1214.8800 1924.0600 60
1203.0600 1924.0600 1
1191.2300 1924.0600 42
1179.4100 1924.0600 83
1197.1500 1918.1500 24
1208.9700 1918.1500 65
1279.9100 1918.1500 6
1291.7300 1918.1500 47
1303.5600 1918.1500 88
1386.3200 1918.1500 29
1398.1500 1918.1500 70
1409.9700 1918.1500 11
1226.7000 1912.2500 52
1214.8800 1912.2500 93
1203.0600 1912.2500 34
1191.2300 1912.2500 75
1078.9100 1906.3400 16
1090.7300 1906.3400 57
1102.5600 1906.3400 98
1114.3800 1906.3400 39
1126.2000 1906.3400 80
1138.0300 1906.3400 21
1149.8500 1906.3400 62
1256.2600 1906.3400 3
1268.0900 1906.3400 44
1279.9100 1906.3400 85
1291.7300 1906.3400 26
1303.5600 1906.3400 67
1339.0300 1906.3400 8
1350.8500 1906.3400 49
1362.6800 1906.3400 90
1344.9400 1900.4400 31
1333.1200 1900.4400 72
1321.2900 1900.4400 13
1309.4700 1900.4400 54
1279.9100 1894.5300 95
1268.0900 1894.5300 36
1256.2600 1894.5300 77
1244.4400 1894.5300 18
1149.8500 1894.5300 59
1138.0300 1894.5300 100
1126.2000 1894.5300 41
1114.3800 1894.5300 82
1102.5600 1894.5300 23
1090.7300 1894.5300 64
1285.8200 1888.6300 5
1297.6500 1888.6300 46
1309.4700 1888.6300 87
1321.2900 1888.6300 28
1409.9700 1882.7200 69
1398.1500 1882.7200 10
1386.3200 1882.7200 51
1303.5600 1882.7200 92
1291.7300 1882.7200 33
1279.9100 1882.7200 74
1126.2000 1882.7200 15
1114.3800 1882.7200 56
1102.5600 1882.7200 97
1090.7300 1882.7200 38
1333.1200 1876.8200 79
1344.9400 1876.8200 20
1356.7700 1876.8200 61
1368.5900 1876.8200 2
1380.4100 1876.8200 43
1374.5000 1870.9100 84
1362.6800 1870.9100 25
1350.8500 1870.9100 66
1339.0300 1870.9100 7
1327.2000 1870.9100 48
1244.4400 1870.9100 89
1232.6200 1870.9100 30
1220.7900 1870.9100 71
1208.9700 1870.9100 12
1197.1500 1870.9100 53
1185.3200 1870.9100 94
1173.5000 1870.9100 35
1161.6700 1870.9100 76
1149.8500 1870.9100 17
1138.0300 1870.9100 58
1214.8800 1865.0100 99
1226.7000 1865.0100 40
1238.5300 1865.0100 81
1250.3500 1865.0100 22
1262.1800 1865.0100 63
1274.0000 1865.0100 4
1285.8200 1865.0100 45
1297.6500 1865.0100 86
1309.4700 1865.0100 27
1664.1800 1746.9100 68
670.9920 1746.9100 9
676.9040 1741.0000 50
688.7280 1741.0000 91
700.5510 1741.0000 32
712.3750 1741.0000 73
724.1990 1741.0000 14
736.0220 1741.0000 55
1670.0900 1741.0000 96
1681.9200 1741.0000 37
1693.7400 1741.0000 78
1705.5600 1741.0000 19
1717.3900 1741.0000 60
1729.2100 1741.0000 1
1865.1800 1723.2900 42
1853.3600 1723.2900 83
871.9940 1723.2900 24
860.1710 1723.2900 65
777.4050 1522.5200 6
789.2290 1522.5200 47
801.0530 1522.5200 88
812.8760 1522.5200 29
824.7000 1522.5200 70
1770.5900 1522.5200 11
1782.4200 1522.5200 52
1794.2400 1522.5200 93
1806.0600 1522.5200 34
1817.8900 1522.5200 75
1244.4400 1516.6100 16
1232.6200 1516.6100 57
1220.7900 1516.6100 98
1208.9700 1516.6100 39
1197.1500 1516.6100 80
1185.3200 1516.6100 21
1173.5000 1516.6100 62
1161.6700 1516.6100 3
1149.8500 1516.6100 44
1138.0300 1516.6100 85
1126.2000 1516.6100 26
1114.3800 1516.6100 67
1102.5600 1516.6100 8
1090.7300 1516.6100 49
1078.9100 1516.6100 90
1067.0800 1516.6100 31
1055.2600 1516.6100 72
1043.4400 1516.6100 13
1031.6100 1516.6100 54
1019.7900 1516.6100 95
1007.9700 1516.6100 36
996.1430 1516.6100 77
984.3190 1516.6100 18
972.4960 1516.6100 59
960.6720 1516.6100 100
948.8480 1516.6100 41
937.0250 1516.6100 82
925.2010 1516.6100 23
913.3770 1516.6100 64
901.5540 1516.6100 5
889.7300 1516.6100 46
877.9060 1516.6100 87
866.0830 1516.6100 28
854.2590 1516.6100 69
842.4350 1516.6100 10
830.6120 1516.6100 51
818.7880 1516.6100 92
806.9640 1516.6100 33
795.1410 1516.6100 74
783.3170 1516.6100 15
771.4940 1516.6100 56
759.6700 1516.6100 97
747.8460 1516.6100 38
736.0220 1516.6100 79
724.1990 1516.6100 20
712.3750 1516.6100 61
700.5510 1516.6100 2
688.7280 1516.6100 43
676.9040 1516.6100 84
665.0810 1516.6100 25
653.2570 1516.6100 66
641.4330 1516.6100 7
629.6090 1516.6100 48
617.7860 1516.6100 89
605.9620 1516.6100 30
594.1380 1516.6100 71
582.3150 1516.6100 12
570.4910 1516.6100 53
558.6680 1516.6100 94
546.8440 1516.6100 35
535.0200 1516.6100 76
523.1960 1516.6100 17
511.3730 1516.6100 58
499.5490 1516.6100 99
487.7250 1516.6100 40
475.9020 1516.6100 81
464.0780 1516.6100 22
452.2550 1516.6100 63
440.4310 1516.6100 4
428.6070 1516.6100 45
416.7840 1516.6100 86
404.9600 1516.6100 27
393.1360 1516.6100 68
381.3130 1516.6100 9
369.4890 1516.6100 50
357.6650 1516.6100 91
345.8420 1516.6100 32
375.4010 1487.0800 73
387.2240 1487.0800 14
399.0480 1487.0800 55
410.8720 1487.0800 96
422.6960 1487.0800 37
434.5190 1487.0800 78
446.3430 1487.0800 19
458.1660 1487.0800 60
469.9900 1487.0800 1
481.8140 1487.0800 42
493.6370 1487.0800 83
505.4610 1487.0800 24
517.2850 1487.0800 65
529.1080 1487.0800 6
540.9320 1487.0800 47
552.7560 1487.0800 88
564.5790 1487.0800 29
576.4030 1487.0800 70
588.2270 1487.0800 11
600.0500 1487.0800 52
611.8740 1487.0800 93
623.6980 1487.0800 34
635.5210 1487.0800 75
647.3450 1487.0800 16
659.1690 1487.0800 57
670.9920 1487.0800 98
682.8160 1487.0800 39
694.6400 1487.0800 80
706.4630 1487.0800 21
718.2870 1487.0800 62
730.1110 1487.0800 3
741.9340 1487.0800 44
753.7580 1487.0800 85
765.5810 1487.0800 26
777.4050 1487.0800 67
789.2290 1487.0800 8
801.0530 1487.0800 49
812.8760 1487.0800 90
824.7000 1487.0800 31
836.5240 1487.0800 72
848.3470 1487.0800 13
860.1710 1487.0800 54
871.9940 1487.0800 95
883.8180 1487.0800 36
895.6420 1487.0800 77
907.4660 1487.0800 18
919.2890 1487.0800 59
931.1130 1487.0800 100
942.9370 1487.0800 41
954.7600 1487.0800 82
966.5840 1487.0800 23
978.4070 1487.0800 64
990.2310 1487.0800 5
1002.0500 1487.0800 46
1013.8800 1487.0800 87
1025.7000 1487.0800 28
1037.5300 1487.0800 69
1049.3500 1487.0800 10
1061.1700 1487.0800 51
1073.0000 1487.0800 92
1084.8200 1487.0800 33
1096.6400 1487.0800 74
1108.4700 1487.0800 15
1120.2900 1487.0800 56
1132.1100 1487.0800 97
1143.9400 1487.0800 38
1155.7600 1487.0800 79
1167.5900 1487.0800 20
1179.4100 1487.0800 61
1191.2300 1487.0800 2
1203.0600 1487.0800 43
1214.8800 1487.0800 84
2066.1800 1475.2800 25
2054.3600 1475.2800 66
2042.5400 1475.2800 7
2030.7100 1475.2800 48
2018.8900 1475.2800 89
2007.0700 1475.2800 30
1995.2400 1475.2800 71
1983.4200 1475.2800 12
1971.5900 1475.2800 53
1959.7700 1475.2800 94
1947.9500 1475.2800 35
1936.1200 1475.2800 76
1924.3000 1475.2800 17
1912.4800 1475.2800 58
1900.6500 1475.2800 99
1888.8300 1475.2800 40
1877.0100 1475.2800 81
1865.1800 1475.2800 22
1853.3600 1475.2800 63
1841.5400 1475.2800 4
1829.7100 1475.2800 45
1817.8900 1475.2800 86
1806.0600 1475.2800 27
1794.2400 1475.2800 68
1782.4200 1475.2800 9
1770.5900 1475.2800 50
1758.7700 1475.2800 91
1746.9500 1475.2800 32
1735.1200 1475.2800 73
1723.3000 1475.2800 14
1711.4700 1475.2800 55
1699.6500 1475.2800 96
1687.8300 1475.2800 37
1676.0000 1475.2800 78
1664.1800 1475.2800 19
1652.3600 1475.2800 60
1640.5300 1475.2800 1
1628.7100 1475.2800 42
1616.8900 1475.2800 83
1605.0600 1475.2800 24
1593.2400 1475.2800 65
1581.4100 1475.2800 6
1569.5900 1475.2800 47
1557.7700 1475.2800 88
1545.9400 1475.2800 29
1534.1200 1475.2800 70
1522.3000 1475.2800 11
1510.4700 1475.2800 52
1498.6500 1475.2800 93
1486.8200 1475.2800 34
1475.0000 1475.2800 75
1463.1800 1475.2800 16
1451.3500 1475.2800 57
1439.5300 1475.2800 98
1427.7100 1475.2800 39
1415.8800 1475.2800 80
1404.0600 1475.2800 21
1392.2400 1475.2800 62
1380.4100 1475.2800 3
1368.5900 1475.2800 44
1356.7700 1475.2800 85
1344.9400 1475.2800 26
1333.1200 1475.2800 67
1321.2900 1475.2800 8
1309.4700 1475.2800 49
1297.6500 1475.2800 90
1285.8200 1475.2800 31
1274.0000 1475.2800 72
1262.1800 1475.2800 13
1250.3500 1475.2800 54
1238.5300 1475.2800 95
1226.7000 1475.2800 36
1214.8800 1475.2800 77
1256.2600 1445.7500 18
1268.0900 1445.7500 59
1279.9100 1445.7500 100
1291.7300 1445.7500 41
1303.5600 1445.7500 82
1315.3800 1445.7500 23
1327.2000 1445.7500 64
1339.0300 1445.7500 5
1350.8500 1445.7500 46
1362.6800 1445.7500 87
1374.5000 1445.7500 28
1386.3200 1445.7500 69
1398.1500 1445.7500 10
1409.9700 1445.7500 51
1421.8000 1445.7500 92
1433.6200 1445.7500 33
1445.4400 1445.7500 74
1457.2700 1445.7500 15
1469.0900 1445.7500 56
1480.9100 1445.7500 97
1492.7400 1445.7500 38
1504.5600 1445.7500 79
1516.3800 1445.7500 20
1528.2100 1445.7500 61
1540.0300 1445.7500 2
1551.8500 1445.7500 43
1563.6800 1445.7500 84
1575.5000 1445.7500 25
1587.3300 1445.7500 66
1599.1500 1445.7500 7
1610.9700 1445.7500 48
1622.8000 1445.7500 89
1634.6200 1445.7500 30
1646.4400 1445.7500 71
1658.2700 1445.7500 12
1670.0900 1445.7500 53
1681.9200 1445.7500 94
1693.7400 1445.7500 35
1705.5600 1445.7500 76
1717.3900 1445.7500 17
1729.2100 1445.7500 58
1741.0300 1445.7500 99
1752.8600 1445.7500 40
1764.6800 1445.7500 81
1776.5100 1445.7500 22
1782.4200 1416.2200 63
1770.5900 1416.2200 4
1758.7700 1416.2200 45
1746.9500 1416.2200 86
1735.1200 1416.2200 27
1723.3000 1416.2200 68
1711.4700 1416.2200 9
1699.6500 1416.2200 50
1687.8300 1416.2200 91
1676.0000 1416.2200 32
1664.1800 1416.2200 73
1652.3600 1416.2200 14
1368.5900 1416.2200 55
1356.7700 1416.2200 96
1344.9400 1416.2200 37
1333.1200 1416.2200 78
1321.2900 1416.2200 19
1309.4700 1416.2200 60
1297.6500 1416.2200 1
1374.5000 1410.3200 42
1386.3200 1410.3200 83
1398.1500 1410.3200 24
1409.9700 1410.3200 65
1421.8000 1410.3200 6
1433.6200 1410.3200 47
1445.4400 1410.3200 88
1457.2700 1410.3200 29
1469.0900 1410.3200 70
1480.9100 1410.3200 11
1492.7400 1410.3200 52
1504.5600 1410.3200 93
1516.3800 1410.3200 34
1528.2100 1410.3200 75
1540.0300 1410.3200 16
1551.8500 1410.3200 57
1563.6800 1410.3200 98
1575.5000 1410.3200 39
1587.3300 1410.3200 80
1599.1500 1410.3200 21
1610.9700 1410.3200 62
1622.8000 1410.3200 3
1634.6200 1410.3200 44
1646.4400 1410.3200 85
1658.2700 1410.3200 26
1670.0900 1410.3200 67
1681.9200 1410.3200 8
1693.7400 1410.3200 49
1705.5600 1410.3200 90
1717.3900 1410.3200 31
1729.2100 1410.3200 72
1741.0300 1410.3200 13
1752.8600 1410.3200 54
1764.6800 1410.3200 95
1776.5100 1410.3200 36
1788.3300 1410.3200 77
1800.1500 1410.3200 18
1811.9800 1410.3200 59
1823.8000 1410.3200 100
1835.6200 1410.3200 41
1847.4500 1410.3200 82
1788.3300 1398.5100 23
1776.5100 1398.5100 64
1764.6800 1398.5100 5
1752.8600 1398.5100 46
1741.0300 1398.5100 87
