n 2393
m 10
tmax 18901.6
1639.0000 2156.0000 0
1875.0000 2925.0000 1
2150.0000 2925.0000 1
2425.0000 2925.0000 1
2525.0000 2675.0000 1
2525.0000 2575.0000 1
2525.0000 2375.0000 1
2525.0000 2275.0000 1
2525.0000 2175.0000 1
2786.0000 2148.0000 1
2786.0000 2249.0000 1
2786.0000 2352.0000 1
2785.0000 2451.0000 1
2785.0000 2552.0000 1
2787.0000 2651.0000 1
2925.0000 2925.0000 1
3198.0000 2925.0000 1
3475.0000 2925.0000 1
3725.0000 2925.0000 1
3675.0000 2675.0000 1
3675.0000 2575.0000 1
3675.0000 2375.0000 1
3675.0000 2275.0000 1
3675.0000 2175.0000 1
4189.0000 2156.0000 1
4190.0000 2256.0000 1
4190.0000 2355.0000 1
4189.0000 2456.0000 1
4189.0000 2556.0000 1
4190.0000 2656.0000 1
4275.0000 2975.0000 1
4425.0000 2925.0000 1
4700.0000 2925.0000 1
4975.0000 2925.0000 1
5075.0000 2675.0000 1
5075.0000 2575.0000 1
5075.0000 2375.0000 1
5075.0000 2275.0000 1
5075.0000 2175.0000 1
5336.0000 2148.0000 1
5336.0000 2249.0000 1
5336.0000 2352.0000 1
5335.0000 2451.0000 1
5335.0000 2552.0000 1
5337.0000 2651.0000 1
5475.0000 2925.0000 1
5748.0000 2925.0000 1
6025.0000 2925.0000 1
6275.0000 2925.0000 1
6225.0000 2675.0000 1
6225.0000 2575.0000 1
6225.0000 2375.0000 1
6225.0000 2275.0000 1
6225.0000 2175.0000 1
6739.0000 2156.0000 1
6740.0000 2256.0000 1
6740.0000 2355.0000 1
6739.0000 2456.0000 1
6739.0000 2556.0000 1
6740.0000 2656.0000 1
6825.0000 2975.0000 1
6975.0000 2925.0000 1
7250.0000 2925.0000 1
7525.0000 2925.0000 1
7625.0000 2675.0000 1
7625.0000 2575.0000 1
7625.0000 2375.0000 1
7625.0000 2275.0000 1
7625.0000 2175.0000 1
7886.0000 2148.0000 1
7886.0000 2249.0000 1
7886.0000 2352.0000 1
7885.0000 2451.0000 1
7885.0000 2552.0000 1
7887.0000 2651.0000 1
8025.0000 2925.0000 1
8298.0000 2925.0000 1
8575.0000 2925.0000 1
8825.0000 2925.0000 1
8775.0000 2675.0000 1
8775.0000 2575.0000 1
8775.0000 2375.0000 1
8775.0000 2275.0000 1
8775.0000 2175.0000 1
9289.0000 2156.0000 1
9290.0000 2256.0000 1
9290.0000 2355.0000 1
9289.0000 2456.0000 1
9289.0000 2556.0000 1
9290.0000 2656.0000 1
9375.0000 2975.0000 1
9525.0000 2925.0000 1
9800.0000 2925.0000 1
10075.0000 2925.0000 1
10175.0000 2675.0000 1
10175.0000 2575.0000 1
10175.0000 2375.0000 1
10175.0000 2275.0000 1
10175.0000 2175.0000 1
10436.0000 2148.0000 1
10436.0000 2249.0000 1
10436.0000 2352.0000 1
10435.0000 2451.0000 1
10435.0000 2552.0000 1
10437.0000 2651.0000 1
10575.0000 2925.0000 1
10848.0000 2925.0000 1
11125.0000 2925.0000 1
11325.0000 2175.0000 1
11325.0000 2275.0000 1
11325.0000 2375.0000 1
11325.0000 2575.0000 1
11325.0000 2675.0000 1
11375.0000 2925.0000 1
11375.0000 3125.0000 1
11400.0000 3225.0000 1
11400.0000 3325.0000 1
11400.0000 3475.0000 1
11400.0000 3625.0000 1
11300.0000 3825.0000 1
11125.0000 3825.0000 1
11125.0000 3925.0000 1
11025.0000 3975.0000 1
10925.0000 3975.0000 1
10925.0000 3875.0000 1
10550.0000 3925.0000 1
10550.0000 3725.0000 1
10550.0000 3325.0000 1
10100.0000 3325.0000 1
10100.0000 3725.0000 1
10100.0000 3925.0000 1
9725.0000 3875.0000 1
9725.0000 3975.0000 1
9625.0000 3975.0000 1
9550.0000 3875.0000 1
9425.0000 3875.0000 1
9275.0000 3900.0000 1
9250.0000 3700.0000 1
9250.0000 3575.0000 1
9250.0000 3475.0000 1
9250.0000 3375.0000 1
9250.0000 3275.0000 1
8825.0000 3125.0000 1
8850.0000 3225.0000 1
8850.0000 3325.0000 1
8850.0000 3475.0000 1
8850.0000 3625.0000 1
8750.0000 3825.0000 1
8575.0000 3825.0000 1
8575.0000 3925.0000 1
8475.0000 3975.0000 1
8375.0000 3875.0000 1
8375.0000 3975.0000 1
8400.0000 4125.0000 1
8300.0000 4175.0000 1
8400.0000 4275.0000 1
8500.0000 4175.0000 1
8675.0000 4325.0000 1
8775.0000 4425.0000 1
8825.0000 4325.0000 1
9275.0000 4275.0000 1
9375.0000 4275.0000 1
9325.0000 4375.0000 1
9400.0000 4450.0000 1
9400.0000 4550.0000 1
9325.0000 4500.0000 1
9215.0000 4560.0000 1
9215.0000 4710.0000 1
9375.0000 4775.0000 1
9215.0000 4860.0000 1
9215.0000 5010.0000 1
9215.0000 5160.0000 1
9215.0000 5310.0000 1
9215.0000 5460.0000 1
9215.0000 5610.0000 1
9475.0000 5675.0000 1
9475.0000 5525.0000 1
9475.0000 5425.0000 1
9475.0000 5275.0000 1
9475.0000 5025.0000 1
9575.0000 5075.0000 1
9725.0000 5075.0000 1
9675.0000 4975.0000 1
9575.0000 4925.0000 1
9525.0000 4775.0000 1
9600.0000 4675.0000 1
9625.0000 4775.0000 1
9775.0000 4775.0000 1
9975.0000 4600.0000 1
9875.0000 4600.0000 1
9800.0000 4525.0000 1
9700.0000 4525.0000 1
9700.0000 4425.0000 1
9800.0000 4425.0000 1
9800.0000 4325.0000 1
9700.0000 4275.0000 1
9600.0000 4175.0000 1
9700.0000 4125.0000 1
9800.0000 4175.0000 1
9875.0000 4275.0000 1
9975.0000 4275.0000 1
10075.0000 4175.0000 1
10275.0000 4175.0000 1
10375.0000 4175.0000 1
10575.0000 4175.0000 1
10675.0000 4275.0000 1
10775.0000 4275.0000 1
10850.0000 4325.0000 1
10850.0000 4425.0000 1
10850.0000 4525.0000 1
10775.0000 4575.0000 1
10675.0000 4575.0000 1
10875.0000 4775.0000 1
11025.0000 4775.0000 1
11175.0000 4725.0000 1
11050.0000 4675.0000 1
10950.0000 4500.0000 1
10950.0000 4400.0000 1
10950.0000 4275.0000 1
10850.0000 4175.0000 1
10950.0000 4125.0000 1
11050.0000 4175.0000 1
11225.0000 4325.0000 1
11375.0000 4325.0000 1
11325.0000 4425.0000 1
11325.0000 4575.0000 1
11325.0000 4675.0000 1
11325.0000 4775.0000 1
11325.0000 4925.0000 1
11450.0000 4925.0000 1
11450.0000 5075.0000 1
11422.0000 5204.0000 1
11425.0000 5325.0000 1
11325.0000 5275.0000 1
11325.0000 5375.0000 1
11175.0000 5375.0000 1
11175.0000 5275.0000 1
11125.0000 5175.0000 1
11100.0000 5025.0000 1
10975.0000 4975.0000 1
10925.0000 5075.0000 1
10950.0000 5175.0000 1
10900.0000 5275.0000 1
10900.0000 5375.0000 1
10800.0000 5175.0000 1
10525.0000 5175.0000 1
10325.0000 5175.0000 1
10325.0000 5025.0000 1
10425.0000 5075.0000 1
10475.0000 4975.0000 1
10325.0000 4875.0000 1
10175.0000 4975.0000 1
10225.0000 5075.0000 1
10125.0000 5175.0000 1
9975.0000 5175.0000 1
10050.0000 5250.0000 1
10050.0000 5350.0000 1
10025.0000 5450.0000 1
10175.0000 5450.0000 1
10325.0000 5450.0000 1
10475.0000 5450.0000 1
10575.0000 5450.0000 1
10675.0000 5450.0000 1
10525.0000 6025.0000 1
10525.0000 6125.0000 1
10675.0000 6125.0000 1
10825.0000 6025.0000 1
11025.0000 6050.0000 1
11224.0000 5908.0000 1
11400.0000 5975.0000 1
11400.0000 6375.0000 1
11400.0000 6575.0000 1
11175.0000 6575.0000 1
11025.0000 6450.0000 1
10975.0000 6675.0000 1
11075.0000 6775.0000 1
10975.0000 6875.0000 1
11175.0000 6975.0000 1
11375.0000 6975.0000 1
11325.0000 7075.0000 1
11400.0000 7150.0000 1
11125.0000 7150.0000 1
10975.0000 7150.0000 1
10875.0000 7325.0000 1
10925.0000 7425.0000 1
11075.0000 7425.0000 1
11175.0000 7475.0000 1
11075.0000 7575.0000 1
11175.0000 7625.0000 1
11175.0000 7725.0000 1
11025.0000 7725.0000 1
11025.0000 7825.0000 1
11175.0000 7825.0000 1
11325.0000 7875.0000 1
11425.0000 7925.0000 1
11425.0000 8075.0000 1
11325.0000 8075.0000 1
11275.0000 8175.0000 1
11425.0000 8225.0000 1
11425.0000 8375.0000 1
11275.0000 8325.0000 1
11175.0000 8325.0000 1
11075.0000 8225.0000 1
