n 1085
m 10
tmax 11964.9
4080.0000 5236.0000 0
4688.0000 6468.0000 1
5296.0000 9218.0000 1
9392.0000 10956.0000 1
9536.0000 9944.0000 1
9680.0000 7106.0000 1
9936.0000 9108.0000 1
10240.0000 6248.0000 1
10544.0000 5258.0000 1
15504.0000 6050.0000 1
15552.0000 8096.0000 1
15600.0000 10032.0000 1
18864.0000 11649.0000 1
18895.5000 11330.0000 1
18928.0000 7491.0000 1
18928.0000 11154.0000 1
12496.0000 9548.0000 1
12528.0000 7128.0000 1
12560.0000 5698.0000 1
8880.0000 8888.0000 1
9984.0000 5808.0000 1
11088.0000 5038.0000 1
11952.0000 5368.0000 1
11968.0000 6468.0000 1
11984.0000 9218.0000 1
12368.0000 9218.0000 1
12432.0000 6468.0000 1
12496.0000 5368.0000 1
13264.0000 9328.0000 1
13312.0000 6688.0000 1
13360.0000 5478.0000 1
560.0000 4532.0000 1
560.0000 8514.0000 1
640.0000 5060.0000 1
720.0000 4532.0000 1
5936.0000 7986.0000 1
13776.0000 9548.0000 1
13840.0000 7128.0000 1
13904.0000 5698.0000 1
14480.0000 10956.0000 1
14624.0000 9944.0000 1
14768.0000 7106.0000 1
7856.0000 10142.0000 1
7904.0000 8316.0000 1
7952.0000 6160.0000 1
1200.0000 5940.0000 1
1712.0000 7876.0000 1
2224.0000 9922.0000 1
1488.0000 5830.0000 1
2272.0000 7656.0000 1
3056.0000 9812.0000 1
624.0000 11770.0000 1
720.0000 11572.0000 1
816.0000 7788.0000 1
349.5000 11352.0000 1
432.0000 11660.0000 1
2192.0000 4422.0000 1
2480.0000 4840.0000 1
2768.0000 4422.0000 1
3056.0000 4840.0000 1
3344.0000 4422.0000 1
3632.0000 4840.0000 1
3920.0000 4422.0000 1
3920.0000 7942.0000 1
4640.0000 11044.0000 1
5360.0000 11506.0000 1
5488.0000 7568.0000 1
5536.0000 11132.0000 1
5584.0000 11550.0000 1
1712.0000 4202.0000 1
2000.0000 4400.0000 1
2288.0000 4202.0000 1
2576.0000 4400.0000 1
2864.0000 4202.0000 1
2864.0000 5214.0000 1
3136.0000 6028.0000 1
3408.0000 8998.0000 1
3424.0000 6028.0000 1
3440.0000 5016.0000 1
7984.0000 7986.0000 1
14160.0000 9658.0000 1
14176.0000 7348.0000 1
14192.0000 5808.0000 1
14384.0000 9658.0000 1
14432.0000 7348.0000 1
14480.0000 5808.0000 1
13072.0000 8118.0000 1
1424.0000 6050.0000 1
2096.0000 8096.0000 1
2768.0000 9724.0000 1
2768.0000 11660.0000 1
2944.0000 11352.0000 1
3120.0000 11660.0000 1
7696.0000 10142.0000 1
7760.0000 8316.0000 1
7824.0000 6160.0000 1
1456.0000 6864.0000 1
2272.0000 9724.0000 1
3088.0000 10846.0000 1
12752.0000 9548.0000 1
12768.0000 7128.0000 1
12784.0000 5698.0000 1
2864.0000 10032.0000 1
3552.0000 8096.0000 1
4240.0000 6050.0000 1
8016.0000 4422.0000 1
8048.0000 4840.0000 1
8080.0000 8404.0000 1
8192.0000 4840.0000 1
8304.0000 4422.0000 1
8336.0000 4840.0000 1
8368.0000 4422.0000 1
8479.5000 4840.0000 1
8592.0000 4312.0000 1
8624.0000 4620.0000 1
8592.0000 4708.0000 1
8656.0000 4312.0000 1
8768.0000 4620.0000 1
8880.0000 4092.0000 1
8880.0000 4400.0000 1
8912.0000 4180.0000 1
8944.0000 4092.0000 1
592.0000 11176.0000 1
736.0000 10384.0000 1
880.0000 7194.0000 1
11664.0000 5698.0000 1
11856.0000 7128.0000 1
12048.0000 9548.0000 1
12976.0000 8536.0000 1
13184.0000 5104.0000 1
13392.0000 4686.0000 1
14288.0000 9658.0000 1
14304.0000 7348.0000 1
14320.0000 5808.0000 1
18384.0000 11759.0000 1
18626.5000 11550.0000 1
16208.0000 10208.0000 1
16384.0000 8448.0000 1
16560.0000 6226.0000 1
11376.0000 5038.0000 1
12384.0000 5808.0000 1
13392.0000 8888.0000 1
9968.0000 5698.0000 1
10032.0000 7128.0000 1
10096.0000 9548.0000 1
10256.0000 5698.0000 1
10816.0000 7128.0000 1
11376.0000 9548.0000 1
15824.0000 5786.0000 1
15920.0000 7568.0000 1
16016.0000 9768.0000 1
1008.0000 4312.0000 1
1056.0000 4620.0000 1
1104.0000 4312.0000 1
1104.0000 8052.0000 1
1168.0000 11484.0000 1
1232.0000 11726.0000 1
15280.0000 6270.0000 1
15600.0000 8536.0000 1
15920.0000 10252.0000 1
17360.0000 11880.0000 1
17568.0000 11792.0000 1
17776.0000 11880.0000 1
17984.0000 11792.0000 1
18192.0000 11880.0000 1
18400.0000 11792.0000 1
18608.0000 11880.0000 1
6480.0000 8624.0000 1
6528.0000 5280.0000 1
6576.0000 4642.0000 1
6160.0000 4642.0000 1
6272.0000 5280.0000 1
6384.0000 8624.0000 1
5520.0000 9988.0000 1
5552.0000 8008.0000 1
5584.0000 6006.0000 1
1968.0000 6754.0000 1
1984.0000 9504.0000 1
2000.0000 10736.0000 1
6192.0000 6754.0000 1
11344.0000 9504.0000 1
16496.0000 10736.0000 1
8944.0000 9922.0000 1
8960.0000 7876.0000 1
8976.0000 5940.0000 1
4432.0000 7194.0000 1
9824.0000 10384.0000 1
15216.0000 11176.0000 1
4496.0000 5786.0000 1
10064.0000 7568.0000 1
15632.0000 9768.0000 1
7216.0000 10032.0000 1
7360.0000 8096.0000 1
7504.0000 6050.0000 1
4720.0000 5456.0000 1
10384.0000 6908.0000 1
16048.0000 9438.0000 1
4784.0000 6490.0000 1
10624.0000 8976.0000 1
16464.0000 10472.0000 1
1296.0000 10318.0000 1
1344.5000 8316.0000 1
1296.0000 8492.0000 1
1392.0000 6160.0000 1
15696.0000 6050.0000 1
15712.0000 8096.0000 1
15728.0000 9834.0000 1
15728.0000 11770.0000 1
16352.0000 11572.0000 1
16976.0000 11770.0000 1
11792.0000 9218.0000 1
11808.0000 6468.0000 1
11824.0000 5368.0000 1
11216.0000 8118.0000 1
336.0000 11396.0000 1
352.0000 10824.0000 1
368.0000 7414.0000 1
14608.0000 10252.0000 1
14624.0000 8536.0000 1
14640.0000 6402.0000 1
13968.0000 9658.0000 1
14000.0000 7348.0000 1
14032.0000 5808.0000 1
10416.0000 6996.0000 1
10432.0000 9724.0000 1
10448.0000 10846.0000 1
9808.0000 5698.0000 1
9840.0000 7128.0000 1
9872.0000 9548.0000 1
15248.0000 5940.0000 1
15280.0000 7876.0000 1
15312.0000 9922.0000 1
13200.0000 9328.0000 1
13216.0000 6688.0000 1
13232.0000 5478.0000 1
12560.0000 10846.0000 1
12592.0000 9724.0000 1
12624.0000 6996.0000 1
3920.0000 11660.0000 1
3952.0000 11352.0000 1
3984.0000 7678.0000 1
4016.0000 6644.0000 1
4032.0000 9284.0000 1
4048.0000 10626.0000 1
4048.0000 6270.0000 1
4208.0000 8536.0000 1
4368.0000 10252.0000 1
3824.0000 10252.0000 1
3888.0000 8536.0000 1
3952.0000 6270.0000 1
4112.0000 5676.0000 1
4416.0000 7348.0000 1
4720.0000 9658.0000 1
4144.0000 6644.0000 1
4464.0000 9284.0000 1
4784.0000 10626.0000 1
4176.0000 4906.0000 1
4560.0000 5808.0000 1
4944.0000 8888.0000 1
4208.0000 5016.0000 1
4608.0000 6028.0000 1
5008.0000 8998.0000 1
528.0000 4092.0000 1
1584.0000 4180.0000 1
2640.0000 4092.0000 1
12112.0000 4466.0000 1
14752.0000 4664.0000 1
17392.0000 4158.0000 1
17392.0000 8118.0000 1
