n 1818
m 10
tmax 2860.1
651.1900 2244.3900 0
676.6000 2168.2000 1
701.9900 2168.2000 1
727.4000 2168.2000 1
752.7900 2168.2000 1
727.4000 2142.7900 1
701.9900 2142.7900 1
676.6000 2142.7900 1
651.1900 2142.7900 1
625.8000 2142.7900 1
600.3900 2142.7900 1
575.0000 2142.7900 1
600.3900 2066.6000 1
625.8000 2066.6000 1
651.1900 2066.6000 1
676.6000 2066.6000 1
701.9900 2066.6000 1
727.4000 2066.6000 1
727.4000 2015.8000 1
701.9900 2015.8000 1
676.6000 2015.8000 1
651.1900 2015.8000 1
625.8000 2015.8000 1
600.3900 2015.8000 1
575.0000 2015.8000 1
600.3900 1939.6100 1
625.8000 1939.6100 1
651.1900 1939.6100 1
676.6000 1939.6100 1
701.9900 1939.6100 1
727.4000 1939.6100 1
727.4000 1888.8100 1
701.9900 1888.8100 1
676.6000 1888.8100 1
651.1900 1888.8100 1
625.8000 1888.8100 1
600.3900 1888.8100 1
575.0000 1888.8100 1
651.1900 1812.6000 1
625.8000 1812.6000 1
600.3900 1812.6000 1
600.3900 1761.8000 1
575.0000 1761.8000 1
625.8000 1761.8000 1
651.1900 1761.8000 1
676.6000 1761.8000 1
676.6000 1812.6000 1
701.9900 1812.6000 1
727.4000 1812.6000 1
727.4000 1761.8000 1
701.9900 1761.8000 1
651.1900 1685.6100 1
625.8000 1685.6100 1
600.3900 1685.6100 1
575.0000 1634.8000 1
600.3900 1634.8000 1
625.8000 1634.8000 1
651.1900 1634.8000 1
676.6000 1634.8000 1
701.9900 1634.8000 1
676.6000 1685.6100 1
701.9900 1685.6100 1
727.4000 1685.6100 1
727.4000 1634.8000 1
727.4000 1558.5900 1
701.9900 1558.5900 1
676.6000 1558.5900 1
651.1900 1558.5900 1
600.3900 1558.5900 1
625.8000 1558.5900 1
727.4000 1507.7900 1
701.9900 1507.7900 1
676.6000 1507.7900 1
651.1900 1507.7900 1
625.8000 1507.7900 1
600.3900 1507.7900 1
575.0000 1507.7900 1
600.3900 1431.6000 1
625.8000 1431.6000 1
651.1900 1431.6000 1
600.3900 1380.8000 1
575.0000 1380.8000 1
625.8000 1380.8000 1
651.1900 1380.8000 1
676.6000 1380.8000 1
676.6000 1431.6000 1
701.9900 1431.6000 1
727.4000 1431.6000 1
727.4000 1380.8000 1
701.9900 1380.8000 1
600.3900 1304.6100 1
600.3900 1253.8100 1
575.0000 1253.8100 1
625.8000 1304.6100 1
651.1900 1304.6100 1
676.6000 1304.6100 1
701.9900 1304.6100 1
727.4000 1304.6100 1
752.7900 1253.8100 1
727.4000 1253.8100 1
701.9900 1253.8100 1
676.6000 1253.8100 1
651.1900 1253.8100 1
625.8000 1253.8100 1
600.3900 1177.6000 1
625.8000 1177.6000 1
651.1900 1177.6000 1
676.6000 1177.6000 1
701.9900 1177.6000 1
727.4000 1177.6000 1
752.7900 1177.6000 1
727.4000 1101.4100 1
727.4000 1050.6100 1
625.8000 898.2000 1
651.1900 872.7900 1
625.8000 872.7900 1
575.0000 872.7900 1
549.6100 898.2000 1
549.6100 872.7900 1
651.1900 733.1100 1
651.1900 707.7000 1
676.6000 733.1100 1
676.6000 707.7000 1
778.2000 796.6000 1
803.5900 796.6000 1
803.5900 821.9900 1
879.8000 796.6000 1
778.2000 898.2000 1
854.3900 872.7900 1
879.8000 872.7900 1
905.2000 872.7900 1
930.6100 872.7900 1
879.8000 1050.6100 1
905.2000 1050.6100 1
930.6100 1126.8000 1
905.2000 1126.8000 1
879.8000 1126.8000 1
854.3900 1126.8000 1
879.8000 1177.6000 1
905.2000 1177.6000 1
930.6100 1253.8100 1
905.2000 1253.8100 1
879.8000 1253.8100 1
854.3900 1253.8100 1
879.8000 1304.6100 1
905.2000 1304.6100 1
905.2000 1380.8000 1
879.8000 1380.8000 1
854.3900 1380.8000 1
879.8000 1431.6000 1
905.2000 1431.6000 1
854.3900 1507.7900 1
879.8000 1507.7900 1
905.2000 1507.7900 1
879.8000 1558.5900 1
905.2000 1558.5900 1
930.6100 1558.5900 1
854.3900 1634.8000 1
879.8000 1634.8000 1
905.2000 1634.8000 1
930.6100 1634.8000 1
930.6100 1685.6100 1
905.2000 1685.6100 1
879.8000 1685.6100 1
905.2000 1761.8000 1
879.8000 1761.8000 1
854.3900 1761.8000 1
905.2000 1812.6000 1
879.8000 1812.6000 1
854.3900 1888.8100 1
879.8000 1888.8100 1
905.2000 1888.8100 1
879.8000 1939.6100 1
905.2000 1939.6100 1
930.6100 1939.6100 1
956.0000 1939.6100 1
981.4100 1939.6100 1
1006.8000 1939.6100 1
1006.8000 1888.8100 1
981.4100 1888.8100 1
956.0000 1888.8100 1
930.6100 1888.8100 1
1006.8000 1812.6000 1
981.4100 1812.6000 1
956.0000 1812.6000 1
930.6100 1812.6000 1
1006.8000 1761.8000 1
981.4100 1761.8000 1
956.0000 1761.8000 1
930.6100 1761.8000 1
956.0000 1685.6100 1
981.4100 1685.6100 1
1006.8000 1685.6100 1
956.0000 1634.8000 1
981.4100 1634.8000 1
1006.8000 1634.8000 1
1006.8000 1558.5900 1
981.4100 1558.5900 1
956.0000 1558.5900 1
1032.2100 1507.7900 1
1006.8000 1507.7900 1
981.4100 1507.7900 1
956.0000 1507.7900 1
930.6100 1507.7900 1
930.6100 1431.6000 1
956.0000 1431.6000 1
981.4100 1431.6000 1
1006.8000 1431.6000 1
1032.2100 1431.6000 1
1006.8000 1380.8000 1
981.4100 1380.8000 1
956.0000 1380.8000 1
930.6100 1380.8000 1
930.6100 1304.6100 1
956.0000 1304.6100 1
981.4100 1304.6100 1
1006.8000 1304.6100 1
956.0000 1253.8100 1
981.4100 1253.8100 1
1006.8000 1253.8100 1
1006.8000 1177.6000 1
981.4100 1177.6000 1
956.0000 1177.6000 1
930.6100 1177.6000 1
956.0000 1126.8000 1
981.4100 1126.8000 1
1032.2100 1126.8000 1
1006.8000 1126.8000 1
930.6100 1050.6100 1
956.0000 1050.6100 1
981.4100 1050.6100 1
1006.8000 1050.6100 1
1032.2100 1050.6100 1
1108.4000 1050.6100 1
1133.8100 1050.6100 1
1159.2000 1050.6100 1
1184.6100 1050.6100 1
1210.0000 1050.6100 1
1235.3900 1050.6100 1
1235.3900 999.8000 1
1083.0100 999.8000 1
956.0000 872.7900 1
1006.8000 872.7900 1
981.4100 872.7900 1
905.2000 796.6000 1
930.6100 796.6000 1
956.0000 796.6000 1
981.4100 796.6000 1
1006.8000 796.6000 1
1083.0100 872.7900 1
1108.4000 872.7900 1
1133.8100 872.7900 1
1159.2000 872.7900 1
1184.6100 872.7900 1
1210.0000 872.7900 1
1235.3900 872.7900 1
1235.3900 923.5900 1
1108.4000 796.6000 1
1133.8100 796.6000 1
1159.2000 796.6000 1
1184.6100 796.6000 1
1210.0000 796.6000 1
1235.3900 796.6000 1
1260.8000 872.7900 1
1286.1900 872.7900 1
1311.6000 872.7900 1
1362.4000 872.7900 1
1387.7900 872.7900 1
1260.8000 796.6000 1
1286.1900 796.6000 1
1311.6000 796.6000 1
1387.7900 796.6000 1
1413.2000 796.6000 1
1413.2000 872.7900 1
1438.5900 872.7900 1
1464.0000 872.7900 1
1489.3900 872.7900 1
1514.8000 872.7900 1
1540.2000 872.7900 1
1591.0000 872.7900 1
1565.6100 872.7900 1
1438.5900 796.6000 1
1464.0000 796.6000 1
1489.3900 796.6000 1
1514.8000 796.6000 1
1540.2000 796.6000 1
1565.6100 796.6000 1
1591.0000 796.6000 1
1743.4000 707.7000 1
1768.8100 707.7000 1
1743.4000 733.1100 1
1768.8100 733.1100 1
1819.6100 707.7000 1
1819.6100 733.1100 1
1857.7000 707.7000 1
1857.7000 733.1100 1
1933.9100 733.1100 1
1933.9100 707.7000 1
1971.9900 707.7000 1
1971.9900 733.1100 1
2010.1000 707.7000 1
2010.1000 733.1100 1
2048.2000 707.7000 1
2048.2000 733.1100 1
1895.8000 796.6000 1
1921.1900 796.6000 1
1946.6000 796.6000 1
1971.9900 796.6000 1
1997.4000 796.6000 1
2022.7900 796.6000 1
2048.2000 796.6000 1
2073.5900 796.6000 1
2099.0000 796.6000 1
2086.3100 733.1100 1
2086.3100 707.7000 1
2137.1100 707.7000 1
2137.1100 733.1100 1
2175.2000 707.7000 1
2175.2000 733.1100 1
2200.6100 796.6000 1
2213.3000 707.7000 1
2213.3000 733.1100 1
2251.4100 707.7000 1
2251.4100 733.1100 1
2289.4900 707.7000 1
2289.4900 733.1100 1
