n 1305 
m 10 
tmax 12647.400 
15440.0000 8888.0000 0
15440.0000 9328.0000 3
15440.0000 9768.0000 6
15440.0000 11264.0000 15
15440.0000 13288.0000 28
15440.0000 14058.0000 32
15536.0000 8228.0000 5
15616.0000 8228.0000 5
15824.0000 8228.0000 5
16048.0000 8228.0000 6
16176.0000 8228.0000 7
16384.0000 8228.0000 8
16512.0000 8228.0000 8
16624.0000 8228.0000 9
16704.0000 8228.0000 9
16784.0000 8228.0000 10
16880.0000 8228.0000 10
17024.0000 8228.0000 11
17312.0000 8228.0000 13
17440.0000 8228.0000 13
17600.0000 8228.0000 14
17872.0000 8228.0000 16
17936.0000 4400.0000 32
6320.0000 10626.0000 58
6320.0000 12012.0000 60
6432.0000 9680.0000 56
6480.0000 4180.0000 63
6480.0000 4796.0000 61
6480.0000 5544.0000 59
6480.0000 6732.0000 57
1232.0000 5918.0000 90
1232.0000 7304.0000 89
1232.0000 12012.0000 90
1232.0000 14432.0000 94
1456.0000 5588.0000 89
1520.0000 4730.0000 90
4272.0000 11154.0000 71
4272.0000 11858.0000 72
4304.0000 10296.0000 70
4416.0000 10296.0000 69
4496.0000 10296.0000 68
4528.0000 5544.0000 71
4528.0000 7040.0000 69
4592.0000 10296.0000 68
4704.0000 10296.0000 67
4784.0000 10296.0000 67
4880.0000 10296.0000 66
4944.0000 10296.0000 66
5120.0000 10296.0000 65
5200.0000 10296.0000 64
5360.0000 10296.0000 63
5504.0000 10296.0000 62
5616.0000 10296.0000 62
5648.0000 7942.0000 61
5648.0000 9020.0000 61
5680.0000 6952.0000 62
5808.0000 6952.0000 61
5952.0000 6952.0000 60
6096.0000 6952.0000 59
6160.0000 6952.0000 59
6240.0000 6952.0000 58
5648.0000 14322.0000 70
6288.0000 4180.0000 64
6288.0000 4796.0000 62
6288.0000 5544.0000 61
6288.0000 8052.0000 57
6688.0000 9020.0000 54
6800.0000 9020.0000 54
6912.0000 9020.0000 53
7072.0000 9020.0000 52
7120.0000 5280.0000 56
7120.0000 6732.0000 53
7120.0000 7172.0000 53
7120.0000 7942.0000 52
18432.0000 4422.0000 34
18720.0000 4422.0000 35
18912.0000 4422.0000 35
19040.0000 4422.0000 36
14128.0000 5610.0000 22
14128.0000 7480.0000 12
14128.0000 8888.0000 9
14128.0000 9328.0000 9
14320.0000 9548.0000 9
14464.0000 9548.0000 8
14608.0000 9548.0000 7
14672.0000 9548.0000 7
14736.0000 9548.0000 6
14800.0000 9548.0000 6
14896.0000 9548.0000 6
15024.0000 9548.0000 5
15280.0000 9768.0000 6
15280.0000 11264.0000 15
15280.0000 13288.0000 28
15280.0000 14058.0000 32
3504.0000 9240.0000 74
3504.0000 10142.0000 74
3504.0000 12012.0000 77
3648.0000 9020.0000 73
3760.0000 9020.0000 72
3872.0000 9020.0000 72
4096.0000 9020.0000 70
4304.0000 9020.0000 69
4784.0000 9020.0000 66
4880.0000 9020.0000 66
4960.0000 9020.0000 65
5136.0000 9020.0000 64
5216.0000 9020.0000 64
5344.0000 9020.0000 63
5776.0000 9020.0000 60
5808.0000 4488.0000 66
5808.0000 5544.0000 63
5808.0000 8052.0000 60
784.0000 4400.0000 95
784.0000 5500.0000 93
816.0000 6776.0000 92
912.0000 6776.0000 91
1056.0000 7524.0000 90
1104.0000 12012.0000 91
1104.0000 14432.0000 95
9104.0000 10472.0000 41
9104.0000 11704.0000 43
9104.0000 12540.0000 46
9104.0000 13508.0000 49
9104.0000 14058.0000 51
9216.0000 9548.0000 39
9296.0000 9548.0000 39
9456.0000 9548.0000 38
9568.0000 9548.0000 37
9664.0000 9548.0000 36
9776.0000 9548.0000 36
9840.0000 9548.0000 35
9904.0000 9548.0000 35
10080.0000 9548.0000 34
10336.0000 9548.0000 32
10448.0000 9548.0000 32
10544.0000 9548.0000 31
10640.0000 9548.0000 30
10768.0000 9548.0000 30
10864.0000 9548.0000 29
10960.0000 9548.0000 28
11088.0000 9548.0000 28
11168.0000 9548.0000 27
11344.0000 9548.0000 26
11568.0000 9548.0000 25
11696.0000 9548.0000 24
11792.0000 9548.0000 23
11824.0000 5324.0000 32
11824.0000 6512.0000 27
11824.0000 7172.0000 25
11824.0000 7612.0000 24
11824.0000 8492.0000 23
10768.0000 11484.0000 33
10768.0000 12540.0000 37
10768.0000 13068.0000 39
10768.0000 13970.0000 43
11024.0000 8932.0000 28
11088.0000 8932.0000 27
11184.0000 8932.0000 27
11280.0000 8932.0000 26
11584.0000 8932.0000 24
11760.0000 5324.0000 32
11760.0000 6512.0000 27
11760.0000 7172.0000 26
11760.0000 7612.0000 24
11760.0000 8382.0000 23
10064.0000 11704.0000 38
10064.0000 12540.0000 41
10064.0000 13068.0000 42
10064.0000 13508.0000 44
10064.0000 14190.0000 47
10128.0000 11484.0000 37
10192.0000 11484.0000 37
10336.0000 11484.0000 36
10448.0000 11484.0000 35
10640.0000 11484.0000 34
10864.0000 11484.0000 33
10960.0000 11484.0000 32
11024.0000 11484.0000 32
11088.0000 5324.0000 35
11088.0000 6842.0000 30
9072.0000 8976.0000 40
10480.0000 8492.0000 31
10544.0000 8492.0000 31
10640.0000 8492.0000 30
10736.0000 8492.0000 30
11216.0000 8492.0000 27
11280.0000 8492.0000 26
11408.0000 8492.0000 25
11536.0000 8492.0000 25
11936.0000 8492.0000 22
12064.0000 8492.0000 21
12112.0000 5104.0000 32
12112.0000 5764.0000 29
12112.0000 6512.0000 26
12112.0000 7172.0000 24
12112.0000 7612.0000 22
8688.0000 11594.0000 45
8688.0000 12540.0000 48
8688.0000 13508.0000 51
8688.0000 14058.0000 53
8720.0000 10956.0000 44
8800.0000 10956.0000 43
8944.0000 10956.0000 43
9488.0000 10956.0000 39
9712.0000 10956.0000 38
9904.0000 10956.0000 37
9968.0000 10956.0000 37
10112.0000 10956.0000 36
10192.0000 10956.0000 35
10544.0000 10956.0000 33
10640.0000 10956.0000 33
11600.0000 10956.0000 27
11728.0000 10956.0000 27
11968.0000 10956.0000 25
12048.0000 9284.0000 22
12048.0000 10362.0000 23
12192.0000 10736.0000 24
12288.0000 10736.0000 23
12368.0000 10736.0000 23
12400.0000 4796.0000 32
12400.0000 5874.0000 27
12400.0000 6512.0000 24
12400.0000 7172.0000 22
12400.0000 7612.0000 21
12400.0000 8272.0000 20
8528.0000 10362.0000 44
8528.0000 11594.0000 46
8528.0000 12540.0000 49
8528.0000 13508.0000 52
8528.0000 14058.0000 54
8560.0000 9988.0000 43
