n 2320 
m 10 
tmax 11712.800 
3400.0000 2500.0000 0
3500.0000 2500.0000 2
3600.0000 2400.0000 4
3700.0000 2500.0000 5
3700.0000 2400.0000 5
3600.0000 2500.0000 4
3400.0000 2400.0000 2
3300.0000 2400.0000 3
3300.0000 2300.0000 4
3400.0000 2300.0000 4
3500.0000 2300.0000 4
3400.0000 2200.0000 5
3400.0000 2100.0000 7
3700.0000 1900.0000 11
3500.0000 2100.0000 7
3500.0000 2200.0000 5
3600.0000 2100.0000 7
3700.0000 2100.0000 8
3600.0000 2200.0000 6
3600.0000 2300.0000 5
3700.0000 2200.0000 7
3800.0000 2100.0000 9
3900.0000 2200.0000 9
4000.0000 2100.0000 11
3900.0000 2100.0000 10
3800.0000 2200.0000 8
3800.0000 2300.0000 7
3700.0000 2300.0000 6
3800.0000 2400.0000 7
3900.0000 2400.0000 8
4000.0000 2400.0000 10
3900.0000 2300.0000 9
4000.0000 2300.0000 10
4100.0000 2300.0000 11
4000.0000 2200.0000 11
4100.0000 2100.0000 13
4100.0000 2200.0000 12
4200.0000 2100.0000 14
4300.0000 2200.0000 15
4400.0000 2100.0000 17
4300.0000 2100.0000 15
4200.0000 2200.0000 13
4200.0000 2300.0000 13
4200.0000 2400.0000 13
4300.0000 2300.0000 14
4400.0000 2300.0000 16
4500.0000 2200.0000 18
4400.0000 2200.0000 16
4500.0000 2100.0000 18
4600.0000 2100.0000 19
4600.0000 2200.0000 19
4700.0000 2300.0000 20
4600.0000 2300.0000 19
4700.0000 2200.0000 21
4800.0000 2300.0000 22
4900.0000 2300.0000 23
5000.0000 2300.0000 25
4900.0000 2200.0000 23
4800.0000 2200.0000 22
4800.0000 2100.0000 22
4900.0000 2100.0000 24
5000.0000 2100.0000 25
5000.0000 2200.0000 25
5100.0000 2100.0000 27
5100.0000 2200.0000 26
5200.0000 2100.0000 28
5300.0000 2200.0000 29
5400.0000 2100.0000 31
5300.0000 2100.0000 30
5200.0000 2200.0000 28
5200.0000 2300.0000 28
5100.0000 2300.0000 26
5200.0000 2400.0000 28
5300.0000 2300.0000 29
5400.0000 2300.0000 31
5500.0000 2200.0000 32
5400.0000 2200.0000 31
5500.0000 2100.0000 33
5600.0000 2100.0000 34
5700.0000 2100.0000 36
5600.0000 2200.0000 34
5700.0000 2300.0000 35
5600.0000 2300.0000 34
5700.0000 2200.0000 35
5800.0000 2300.0000 37
5900.0000 2200.0000 38
5800.0000 2200.0000 37
5800.0000 2100.0000 37
5900.0000 2100.0000 39
6000.0000 2100.0000 40
6000.0000 2200.0000 40
6100.0000 2100.0000 41
6100.0000 2200.0000 41
6200.0000 2100.0000 43
6300.0000 2200.0000 44
6400.0000 2100.0000 46
6300.0000 2100.0000 44
6200.0000 2200.0000 43
6200.0000 2300.0000 43
6300.0000 2400.0000 44
6200.0000 2400.0000 43
6400.0000 2200.0000 46
6600.0000 2100.0000 49
6600.0000 2200.0000 49
6500.0000 2100.0000 47
6500.0000 2200.0000 47
6400.0000 2300.0000 46
6400.0000 2400.0000 46
6500.0000 2400.0000 47
6600.0000 2300.0000 49
6600.0000 2400.0000 49
6600.0000 2500.0000 49
6500.0000 2500.0000 47
6600.0000 2600.0000 49
6500.0000 2600.0000 47
6400.0000 2500.0000 46
6300.0000 2600.0000 44
6300.0000 2700.0000 44
6300.0000 2800.0000 44
6400.0000 2800.0000 46
6600.0000 2700.0000 49
6600.0000 2800.0000 49
6500.0000 2800.0000 47
6400.0000 2700.0000 46
6500.0000 2700.0000 47
6400.0000 2600.0000 46
6300.0000 2500.0000 44
6200.0000 2500.0000 43
6100.0000 2500.0000 41
6100.0000 2400.0000 41
6000.0000 2300.0000 40
6000.0000 2400.0000 40
6000.0000 2500.0000 40
5900.0000 2500.0000 38
5900.0000 2400.0000 38
5800.0000 2500.0000 37
5800.0000 2400.0000 37
5700.0000 2500.0000 35
5700.0000 2400.0000 35
5600.0000 2500.0000 34
5600.0000 2400.0000 34
5500.0000 2300.0000 32
5500.0000 2400.0000 32
5400.0000 2400.0000 31
5500.0000 2500.0000 32
5400.0000 2500.0000 31
5300.0000 2500.0000 29
5300.0000 2400.0000 29
5200.0000 2500.0000 28
5100.0000 2500.0000 26
5100.0000 2400.0000 26
5000.0000 2400.0000 25
5000.0000 2500.0000 25
4900.0000 2500.0000 23
4900.0000 2400.0000 23
4800.0000 2500.0000 22
4800.0000 2400.0000 22
4700.0000 2500.0000 20
4700.0000 2400.0000 20
4600.0000 2500.0000 19
4600.0000 2400.0000 19
4500.0000 2300.0000 17
4500.0000 2400.0000 17
4400.0000 2400.0000 16
4500.0000 2500.0000 17
4400.0000 2500.0000 16
4300.0000 2500.0000 14
4300.0000 2400.0000 14
4200.0000 2500.0000 13
4100.0000 2600.0000 11
4100.0000 2500.0000 11
4100.0000 2400.0000 11
4000.0000 2500.0000 10
4000.0000 2600.0000 10
3900.0000 2600.0000 8
4000.0000 2700.0000 10
3900.0000 2700.0000 9
3900.0000 2800.0000 9
3800.0000 2700.0000 7
3800.0000 2800.0000 8
3700.0000 2800.0000 7
3600.0000 2900.0000 7
3700.0000 2900.0000 8
3800.0000 2900.0000 9
3900.0000 2900.0000 10
3800.0000 3000.0000 10
3700.0000 3000.0000 9
3800.0000 3100.0000 11
3700.0000 3100.0000 11
3600.0000 3000.0000 9
3600.0000 3100.0000 10
3600.0000 3200.0000 11
3700.0000 3300.0000 13
3800.0000 3400.0000 15
3800.0000 3300.0000 14
3700.0000 3400.0000 15
3600.0000 3300.0000 13
3600.0000 3400.0000 14
3600.0000 3500.0000 16
3700.0000 3600.0000 18
3800.0000 3600.0000 18
3900.0000 3600.0000 19
3900.0000 3700.0000 20
3800.0000 3700.0000 19
3700.0000 3800.0000 21
3800.0000 3900.0000 22
3900.0000 3900.0000 23
3800.0000 3800.0000 21
3600.0000 3600.0000 17
3600.0000 3700.0000 19
3600.0000 3800.0000 20
3600.0000 3900.0000 22
3600.0000 4000.0000 23
3800.0000 4100.0000 25
3900.0000 4100.0000 26
3800.0000 4200.0000 27
3900.0000 4200.0000 27
4000.0000 4200.0000 28
3900.0000 4300.0000 29
3800.0000 4400.0000 30
3700.0000 4500.0000 31
3800.0000 4600.0000 33
3700.0000 4600.0000 32
3800.0000 4500.0000 31
3600.0000 4300.0000 28
3600.0000 4400.0000 29
3600.0000 4500.0000 31
3600.0000 4600.0000 32
3600.0000 4700.0000 34
3700.0000 4700.0000 34
3800.0000 4700.0000 34
3900.0000 4800.0000 36
4000.0000 4800.0000 36
3900.0000 4700.0000 34
3800.0000 4800.0000 36
3900.0000 4900.0000 37
3900.0000 5000.0000 39
3800.0000 4900.0000 37
3700.0000 4900.0000 37
3700.0000 4800.0000 35
3600.0000 4800.0000 35
3600.0000 4900.0000 37
3600.0000 5000.0000 38
3700.0000 5000.0000 38
3800.0000 5000.0000 39
3900.0000 5100.0000 40
4000.0000 5100.0000 41
3900.0000 5200.0000 42
3800.0000 5100.0000 40
3800.0000 5200.0000 41
3700.0000 5200.0000 41
3600.0000 5300.0000 43
3700.0000 5300.0000 43
3800.0000 5400.0000 44
3800.0000 5300.0000 43
3700.0000 5400.0000 44
3700.0000 5500.0000 46
3800.0000 5600.0000 47
3800.0000 5700.0000 49
3700.0000 5700.0000 49
3700.0000 5600.0000 47
3600.0000 5600.0000 47
3600.0000 5700.0000 49
3600.0000 5800.0000 50
3700.0000 5900.0000 52
3800.0000 5900.0000 52
3700.0000 6000.0000 53
3800.0000 6100.0000 55
3700.0000 6100.0000 55
3800.0000 6000.0000 53
3900.0000 6000.0000 54
4100.0000 6200.0000 57
4200.0000 6100.0000 56
4300.0000 6200.0000 58
4400.0000 6200.0000 58
4300.0000 6100.0000 56
4200.0000 6200.0000 57
4100.0000 6100.0000 56
4000.0000 6100.0000 55
3900.0000 6100.0000 55
4000.0000 6200.0000 57
4000.0000 6300.0000 58
4100.0000 6400.0000 60
4000.0000 6400.0000 60
4100.0000 6300.0000 59
4200.0000 6300.0000 59
4300.0000 6400.0000 61
4200.0000 6400.0000 60
4300.0000 6300.0000 59
4400.0000 6400.0000 61
4500.0000 6400.0000 61
4400.0000 6300.0000 59
4500.0000 6300.0000 60
4600.0000 6200.0000 59
4700.0000 6200.0000 59
4600.0000 6100.0000 57
4500.0000 6200.0000 58
4600.0000 6300.0000 60
4700.0000 6400.0000 62
4600.0000 6400.0000 62
4700.0000 6300.0000 61
4800.0000 6400.0000 63
4900.0000 6400.0000 63
5000.0000 6300.0000 62
5100.0000 6400.0000 64
5000.0000 6400.0000 64
4900.0000 6300.0000 62
4800.0000 6300.0000 61
4900.0000 6200.0000 60
4800.0000 6200.0000 60
4800.0000 6100.0000 58
4900.0000 6000.0000 58
5100.0000 6200.0000 62
5200.0000 6100.0000 61
5300.0000 6200.0000 63
5400.0000 6200.0000 64
5300.0000 6100.0000 62
5200.0000 6200.0000 62
5100.0000 6100.0000 60
5000.0000 6100.0000 60
4900.0000 6100.0000 59
5000.0000 6200.0000 61
5100.0000 6300.0000 63
5200.0000 6300.0000 64
5300.0000 6400.0000 66
5200.0000 6400.0000 65
5300.0000 6300.0000 64
5400.0000 6400.0000 66
5500.0000 6400.0000 67
5400.0000 6300.0000 65
5500.0000 6300.0000 66
5600.0000 6200.0000 65
5700.0000 6200.0000 66
5800.0000 6100.0000 65
5900.0000 6100.0000 66
5800.0000 6200.0000 67
5700.0000 6100.0000 65
5600.0000 6100.0000 64
5500.0000 6200.0000 64
5600.0000 6300.0000 66
5700.0000 6400.0000 68
5600.0000 6400.0000 68
5700.0000 6300.0000 67
5800.0000 6400.0000 69
5900.0000 6400.0000 70
6000.0000 6400.0000 71
5900.0000 6300.0000 69
5800.0000 6300.0000 68
