n 2104 
m 10 
tmax 4022.500 
0.0000 0.0000 0
691.1000 856.7000 21
741.9000 856.7000 22
792.7000 856.7000 23
868.9000 863.1000 24
792.7000 907.5000 23
691.1000 907.5000 22
868.9000 913.9000 24
792.7000 958.3000 24
741.9000 958.3000 24
691.1000 958.3000 23
691.1000 1618.7000 34
741.9000 1618.7000 34
792.7000 1618.7000 35
792.7000 1669.5000 36
691.1000 1669.5000 35
691.1000 1720.3000 36
741.9000 1720.3000 36
792.7000 1720.3000 37
1097.5000 2425.2000 51
907.0000 2412.5000 50
830.8000 2412.5000 49
1034.0000 2387.1000 50
1059.4000 2387.1000 50
856.2000 2374.4000 49
830.8000 2361.7000 48
856.2000 2349.0000 48
830.8000 2336.3000 48
983.2000 2336.3000 49
1022.9000 2336.3000 49
1062.5000 2336.3000 49
1102.1000 2336.3000 50
1141.7000 2336.3000 50
1181.4000 2336.3000 50
1221.0000 2336.3000 51
1260.6000 2336.3000 51
1300.2000 2336.3000 51
1339.9000 2336.3000 52
1379.5000 2336.3000 52
1419.1000 2336.3000 53
1458.7000 2336.3000 53
1498.4000 2336.3000 53
1538.0000 2336.3000 54
1577.6000 2336.3000 54
1617.2000 2336.3000 55
1656.9000 2336.3000 55
1696.5000 2336.3000 55
1736.1000 2336.3000 56
1775.7000 2336.3000 56
1815.4000 2336.3000 57
1855.0000 2336.3000 57
1894.6000 2336.3000 58
1934.2000 2336.3000 58
1973.8000 2336.3000 59
2013.5000 2336.3000 59
2053.1000 2336.3000 60
2092.7000 2336.3000 60
2132.3000 2336.3000 61
2172.0000 2336.3000 61
2211.6000 2336.3000 62
2251.2000 2336.3000 62
2290.8000 2336.3000 63
2330.5000 2336.3000 63
2370.1000 2336.3000 64
2409.7000 2336.3000 64
2449.3000 2336.3000 65
2489.0000 2336.3000 65
2528.6000 2336.3000 66
2568.2000 2336.3000 67
2607.8000 2336.3000 67
2647.5000 2336.3000 68
856.2000 2323.6000 48
856.2000 2298.2000 47
983.2000 2285.5000 48
1022.9000 2285.5000 48
1062.5000 2285.5000 48
1102.1000 2285.5000 49
1141.7000 2285.5000 49
1181.4000 2285.5000 49
1221.0000 2285.5000 50
