n 3796 
m 10 
tmax 1438.600 
2104.6100 1968.3500 0
1401.1000 1968.3500 25
295.5910 1968.3500 63
1235.5700 1956.5400 30
1347.9000 1962.4400 27
1401.1000 1944.7300 25
1211.9300 1944.7300 31
1211.9300 1932.9200 31
1353.8100 1932.9200 26
1300.6000 1927.0100 28
1176.4500 1921.1100 32
1211.9300 1921.1100 31
1377.4600 1921.1100 26
1330.1600 1909.3000 27
1306.5100 1909.3000 28
1235.5700 1909.3000 30
1152.8100 1909.3000 33
1152.8100 1897.4800 33
1235.5700 1897.4800 30
1306.5100 1897.4800 28
1377.4600 1885.6800 26
1306.5100 1885.6800 28
1129.1600 1885.6800 34
1129.1600 1873.8600 34
1377.4600 1873.8600 26
1667.1400 1749.8600 17
673.9480 1749.8600 50
738.9780 1743.9500 48
1732.1700 1743.9500 15
1850.4000 1720.3300 13
857.2150 1720.3300 44
366.5330 1490.0400 62
774.4500 1519.5600 49
1247.4000 1519.5600 34
1767.6400 1519.5600 20
2069.1400 1478.2300 17
1371.5400 1419.1800 32
1117.3300 1247.9300 42
1235.5700 1247.9300 39
1235.5700 1271.5500 39
1779.4600 1389.6500 23
1791.2800 1413.2700 22
1850.4000 1413.2700 21
1377.4600 1224.3100 36
1235.5700 1224.3100 40
331.0620 1147.5500 68
1755.8100 1153.4500 31
1743.9900 1141.6400 31
1229.6600 1005.8300 45
1217.8400 994.0140 46
1140.9800 799.1480 53
1200.1000 799.1480 51
1223.7500 799.1480 51
1247.4000 799.1480 50
1341.9800 799.1480 48
1377.4600 799.1480 48
1170.5400 793.2430 52
1200.1000 787.3380 52
1223.7500 787.3380 51
1330.1600 787.3380 49
1347.9000 781.4330 49
1182.3700 781.4330 52
1176.4500 775.5280 52
1223.7500 775.5280 51
1330.1600 775.5280 49
1324.2500 769.6230 50
1276.9500 769.6230 51
1194.1900 769.6230 52
1140.9800 763.7180 54
1200.1000 763.7180 52
1294.6900 763.7180 50
1341.9800 763.7180 49
1247.4000 751.9080 52
1223.7500 539.3260 58
1365.6300 598.3770 54
2104.6100 232.2640 60
295.5910 232.2640 87
1208.9700 1959.4900 31
1220.7900 1959.4900 31
1232.6200 1959.4900 30
1244.4400 1959.4900 30
1256.2600 1959.4900 30
1291.7300 1959.4900 28
1303.5600 1959.4900 28
1374.5000 1971.3000 26
1386.3200 1971.3000 25
1398.1500 1971.3000 25
1309.4700 1953.5800 28
1297.6500 1953.5800 28
1179.4100 1941.7700 32
1191.2300 1941.7700 32
1203.0600 1941.7700 31
1344.9400 1941.7700 27
1356.7700 1941.7700 26
1368.5900 1941.7700 26
1380.4100 1941.7700 25
1392.2400 1941.7700 25
1268.0900 1935.8700 29
1256.2600 1935.8700 30
1244.4400 1935.8700 30
1232.6200 1935.8700 30
1220.7900 1935.8700 31
1161.6700 1935.8700 33
1149.8500 1935.8700 33
1138.0300 1935.8700 34
1126.2000 1935.8700 34
1114.3800 1935.8700 35
1132.1100 1929.9600 34
1143.9400 1929.9600 34
1155.7600 1929.9600 33
1167.5900 1929.9600 33
1179.4100 1929.9600 32
1309.4700 1929.9600 28
1321.2900 1929.9600 27
1333.1200 1929.9600 27
1344.9400 1929.9600 27
1362.6800 1924.0600 26
1350.8500 1924.0600 26
1339.0300 1924.0600 27
1327.2000 1924.0600 27
1315.3800 1924.0600 28
1303.5600 1924.0600 28
1220.7900 1924.0600 31
1208.9700 1924.0600 31
1197.1500 1924.0600 32
1185.3200 1924.0600 32
1203.0600 1918.1500 32
1274.0000 1918.1500 29
1285.8200 1918.1500 29
1297.6500 1918.1500 28
1309.4700 1918.1500 28
1380.4100 1918.1500 25
1392.2400 1918.1500 25
1404.0600 1918.1500 25
1415.8800 1918.1500 24
1232.6200 1912.2500 31
1220.7900 1912.2500 31
1208.9700 1912.2500 31
1197.1500 1912.2500 32
1073.0000 1906.3400 36
1084.8200 1906.3400 36
1096.6400 1906.3400 35
1108.4700 1906.3400 35
1120.2900 1906.3400 34
1132.1100 1906.3400 34
1143.9400 1906.3400 34
1262.1800 1906.3400 30
1274.0000 1906.3400 29
1285.8200 1906.3400 29
1297.6500 1906.3400 28
1333.1200 1906.3400 27
1344.9400 1906.3400 27
1356.7700 1906.3400 26
1368.5900 1906.3400 26
1350.8500 1900.4400 27
1339.0300 1900.4400 27
1327.2000 1900.4400 27
1315.3800 1900.4400 28
1285.8200 1894.5300 29
1274.0000 1894.5300 29
1262.1800 1894.5300 30
1250.3500 1894.5300 30
1238.5300 1894.5300 30
1143.9400 1894.5300 34
1132.1100 1894.5300 34
1120.2900 1894.5300 34
1108.4700 1894.5300 35
