n 2153 
m 8 
tmax 4015.875
719.9000 733.1100 0
719.9000 707.7000 15
758.0100 707.7000 56
758.0100 733.1100 97
808.8100 796.6000 38
808.8100 821.9900 79
808.8100 923.5900 20
808.8100 898.2000 61
808.8100 872.7900 2
808.8100 847.4000 43
859.6100 796.6000 84
859.6100 821.9900 25
859.6100 847.4000 66
859.6100 872.7900 7
859.6100 898.2000 48
859.6100 923.5900 89
859.6100 949.0000 30
859.6100 974.3900 71
859.6100 999.8000 12
859.6100 1025.2000 53
758.0100 1101.4100 94
732.6000 1101.4100 35
758.0100 1076.0000 76
732.6000 1050.6100 17
732.6000 1076.0000 58
758.0100 1050.6100 99
732.6000 1025.2000 40
758.0100 1025.2000 81
758.0100 999.8000 22
808.8100 1025.2000 63
808.8100 999.8000 4
808.8100 974.3900 45
808.8100 949.0000 86
758.0100 949.0000 27
758.0100 974.3900 68
732.6000 999.8000 9
732.6000 974.3900 50
732.6000 949.0000 91
681.8000 949.0000 32
681.8000 974.3900 73
681.8000 999.8000 14
681.8000 1025.2000 55
656.4100 1025.2000 96
656.4100 999.8000 37
758.0100 898.2000 78
758.0100 923.5900 19
732.6000 872.7900 60
732.6000 847.4000 1
758.0100 821.9900 42
758.0100 847.4000 83
758.0100 872.7900 24
732.6000 898.2000 65
732.6000 923.5900 6
605.6100 796.6000 47
605.6100 821.9900 88
605.6100 847.4000 29
605.6100 872.7900 70
605.6100 898.2000 11
605.6100 923.5900 52
605.6100 949.0000 93
605.6100 974.3900 34
631.0000 999.8000 75
605.6100 999.8000 16
631.0000 1025.2000 57
605.6100 1025.2000 98
631.0000 1050.6100 39
631.0000 1076.0000 80
656.4100 1050.6100 21
656.4100 1076.0000 62
631.0000 1101.4100 3
656.4100 1101.4100 44
681.8000 1152.2100 85
681.8000 1177.6000 26
681.8000 1203.0100 67
681.8000 1228.4000 8
681.8000 1253.8100 49
681.8000 1279.2000 90
681.8000 1304.6100 31
732.6000 1253.8100 72
732.6000 1279.2000 13
732.6000 1228.4000 54
732.6000 1203.0100 95
732.6000 1177.6000 36
732.6000 1152.2100 77
605.6100 1152.2100 18
605.6100 1177.6000 59
605.6100 1203.0100 100
605.6100 1228.4000 41
605.6100 1253.8100 82
605.6100 1279.2000 23
605.6100 1304.6100 64
605.6100 1330.0000 5
656.4100 1355.3900 46
681.8000 1330.0000 87
681.8000 1355.3900 28
732.6000 1380.8000 69
732.6000 1355.3900 10
732.6000 1330.0000 51
732.6000 1304.6100 92
808.8100 1279.2000 33
808.8100 1253.8100 74
808.8100 1228.4000 15
808.8100 1203.0100 56
808.8100 1177.6000 97
808.8100 1152.2100 38
859.6100 1152.2100 79
859.6100 1126.8000 20
859.6100 1101.4100 61
859.6100 1177.6000 2
859.6100 1203.0100 43
859.6100 1228.4000 84
859.6100 1253.8100 25
859.6100 1279.2000 66
808.8100 1304.6100 7
808.8100 1330.0000 48
808.8100 1355.3900 89
808.8100 1380.8000 30
783.4000 1456.9900 71
808.8100 1456.9900 12
834.2000 1456.9900 53
859.6100 1456.9900 94
859.6100 1431.6000 35
859.6100 1380.8000 76
859.6100 1406.1900 17
935.8000 1380.8000 58
935.8000 1406.1900 99
935.8000 1431.6000 40
935.8000 1456.9900 81
935.8000 1482.4000 22
935.8000 1507.7900 63
935.8000 1533.2000 4
859.6100 1482.4000 45
859.6100 1507.7900 86
859.6100 1533.2000 27
935.8000 1584.0000 68
961.1900 1584.0000 9
935.8000 1609.3900 50
961.1900 1609.3900 91
986.6000 1584.0000 32
986.6000 1609.3900 73
935.8000 1685.6100 14
961.1900 1685.6100 55
986.6000 1685.6100 96
1011.9900 1685.6100 37
986.6000 1736.4100 78
961.1900 1736.4100 19
935.8000 1736.4100 60
834.2000 1685.6100 1
808.8100 1685.6100 42
783.4000 1685.6100 83
758.0100 1685.6100 24
681.8000 1609.3900 65
707.2100 1609.3900 6
732.6000 1609.3900 47
758.0100 1609.3900 88
783.4000 1609.3900 29
834.2000 1609.3900 70
808.8100 1609.3900 11
707.2100 1685.6100 52
732.6000 1685.6100 93
681.8000 1685.6100 34
681.8000 1736.4100 75
707.2100 1736.4100 16
732.6000 1736.4100 57
758.0100 1736.4100 98
783.4000 1736.4100 39
808.8100 1736.4100 80
834.2000 1736.4100 21
834.2000 1812.6000 62
808.8100 1812.6000 3
783.4000 1812.6000 44
758.0100 1812.6000 85
732.6000 1812.6000 26
707.2100 1812.6000 67
681.8000 1787.2100 8
656.4100 1787.2100 49
681.8000 1812.6000 90
681.8000 1838.0100 31
656.4100 1838.0100 72
656.4100 1863.4000 13
681.8000 1863.4000 54
707.2100 1838.0100 95
707.2100 1863.4000 36
732.6000 1863.4000 77
758.0100 1838.0100 18
783.4000 1838.0100 59
834.2000 1863.4000 100
808.8100 1863.4000 41
783.4000 1863.4000 82
758.0100 1863.4000 23
707.2100 1939.6100 64
681.8000 1939.6100 5
656.4100 1939.6100 46
681.8000 1965.0000 87
707.2100 1965.0000 28
732.6000 1939.6100 69
732.6000 1965.0000 10
758.0100 1939.6100 51
758.0100 1965.0000 92
783.4000 1939.6100 33
