n 1061 
m 2 
tmax 56023.5
4003.2000 2997.9000 0
3602.8800 2498.2500 4
3953.1600 2848.0000 1
4153.3100 2947.9300 1
4353.4800 2748.0700 3
4653.7200 2448.2800 5
4703.7500 2598.1800 5
5304.2400 2698.1100 8
5154.1100 3047.8600 7
4453.5500 3547.5100 5
4553.6400 3747.3700 6
4853.8800 3947.2300 8
5204.1600 4097.1300 10
5304.2400 3997.2000 10
5454.3500 3647.4400 10
5454.3500 3847.3000 10
5404.3100 4097.1300 11
5454.3500 4047.1600 11
5454.3500 4147.0900 11
5354.2700 4147.0900 11
5304.2400 4496.8500 12
5304.2400 4596.7700 12
5354.2700 4746.6700 13
5154.1100 4946.5300 13
5054.0300 4846.6000 13
5054.0300 4646.7400 12
4853.8800 4446.8800 10
4853.8800 4346.9500 10
4853.8800 4247.0200 9
4703.7500 3997.2000 7
4553.6400 4047.1600 7
4653.7200 4346.9500 9
4853.8800 4846.6000 12
4753.7900 4946.5300 12
4903.9200 5096.4200 14
4853.8800 5046.4600 13
4553.6400 5446.1800 15
4853.8800 5646.0400 16
4953.9600 5845.9000 18
5054.0300 5546.1100 16
5054.0300 5346.2500 15
5154.1100 5546.1100 16
5304.2400 5795.9400 18
5404.3100 5696.0100 18
5454.3500 5646.0400 18
5554.4400 5546.1100 18
5554.4400 5146.3900 16
5604.4800 5296.2900 16
5754.5900 5646.0400 19
5604.4800 5795.9400 19
5454.3500 5945.8300 19
5354.2700 6045.7600 20
5254.2000 6145.6900 20
4953.9600 6145.6900 19
4603.6800 6295.5900 20
4553.6400 6045.7600 18
4503.5900 5895.8700 17
4453.5500 6145.6900 19
4453.5500 6245.6200 19
4403.5100 6695.3100 22
4253.4000 6545.4100 21
4303.4400 6795.2400 22
4303.4400 6895.1600 23
4103.2700 6995.0900 23
4253.4000 7144.9900 24
4403.5100 7194.9600 25
5054.0300 7144.9900 25
5354.2700 7045.0600 25
5104.0700 6895.1600 24
5004.0000 6795.2400 23
5204.1600 6495.4400 22
5354.2700 6645.3400 23
5504.4000 6395.5100 22
5704.5500 6595.3800 23
5804.6400 6395.5100 22
5854.6800 6345.5500 22
6154.9200 6045.7600 22
6605.2700 5696.0100 22
6655.3100 5646.0400 22
6655.3100 5745.9700 22
6505.2000 5995.7900 23
6355.0700 5646.0400 21
5904.7200 5296.2900 18
5604.4800 4796.6400 14
5754.5900 4946.5300 15
5904.7200 4896.5700 16
5954.7600 4846.6000 16
6004.7900 4996.5000 17
6355.0700 5146.3900 19
6505.2000 4996.5000 19
6405.1100 4896.5700 18
6255.0000 4946.5300 18
6655.3100 4546.8100 18
6555.2400 4546.8100 18
6555.2400 3947.2300 16
6455.1600 3947.2300 16
6455.1600 4047.1600 16
6305.0300 4296.9800 16
6255.0000 4546.8100 16
5754.5900 4646.7400 14
5804.6400 4296.9800 13
6004.7900 4296.9800 14
5854.6800 4047.1600 13
5854.6800 3947.2300 12
5754.5900 3647.4400 11
5804.6400 3697.4000 12
5854.6800 3747.3700 12
6154.9200 3947.2300 14
6605.2700 3497.5500 16
6655.3100 3547.5100 16
6555.2400 3547.5100 15
6605.2700 3297.6800 15
6555.2400 3347.6500 15
6605.2700 3097.8300 15
6455.1600 3347.6500 15
6305.0300 3297.6800 14
6305.0300 3497.5500 14
6154.9200 3347.6500 13
6154.9200 3447.5800 13
6255.0000 3147.7900 13
6104.8800 3197.7500 13
5454.3500 3247.7200 9
5554.4400 3347.6500 10
5754.5900 3047.8600 11
5654.5100 2848.0000 10
5654.5100 2748.0700 10
5604.4800 2598.1800 10
5854.6800 2947.9300 11
5854.6800 3047.8600 11
5954.7600 2848.0000 12
6054.8300 2848.0000 12
6455.1600 2748.0700 15
6154.9200 2448.2800 13
6104.8800 2598.1800 13
6054.8300 2548.2100 12
6004.7900 2398.3100 12
5654.5100 2348.3500 11
6355.0700 1648.8400 16
6405.1100 1598.8800 16
6455.1600 1648.8400 16
6805.4400 1598.8800 18
6905.5100 1498.9400 19
6955.5500 1548.9100 19
6905.5100 1598.8800 19
7005.5900 1698.8100 19
7105.6800 1698.8100 20
7055.6400 1548.9100 20
7005.5900 1498.9400 20
7105.6800 1399.0100 20
7205.7600 1399.0100 21
7255.7900 1448.9800 21
7355.8800 1448.9800 22
7355.8800 1648.8400 21
7455.9600 1648.8400 22
7806.2400 1598.8800 24
7906.3100 1598.8800 24
7906.3100 1498.9400 24
7956.3500 1548.9100 25
8006.4000 1498.9400 25
8056.4400 1548.9100 25
8106.4800 1399.0100 26
8206.5500 1399.0100 26
8256.5900 1448.9800 26
8356.6800 1448.9800 27
8006.4000 1698.8100 25
8106.4800 1698.8100 25
8356.6800 1648.8400 27
8456.7600 1648.8400 27
8807.0300 1598.8800 29
8907.1100 1498.9400 30
8957.1600 1548.9100 30
8907.1100 1598.8800 30
9007.2000 1698.8100 30
9107.2700 1698.8100 31
9057.2400 1548.9100 31
9007.2000 1498.9400 30
9107.2700 1399.0100 31
9207.3500 1399.0100 32
9257.4000 1448.9800 32
9357.4800 1448.9800 32
9357.4800 1648.8400 32
9457.5500 1648.8400 33
9807.8300 1598.8800 35
9907.9200 1598.8800 35
9907.9200 1498.9400 35
9957.9600 1548.9100 35
10008.0000 1498.9400 36
10058.0000 1548.9100 36
10008.0000 1698.8100 36
10108.1000 1698.8100 36
10358.3000 1648.8400 38
10408.3000 1598.8800 38
10458.3000 1648.8400 38
10858.7000 2348.3500 40
10808.6000 2598.1800 39
11259.0000 2848.0000 42
11158.9000 2848.0000 41
10958.8000 2848.0000 40
10658.5000 2748.0700 39
10658.5000 3047.8600 39
10408.3000 2997.9000 37
10408.3000 2897.9600 37
10358.3000 2848.0000 37
10458.3000 2748.0700 37
10358.3000 2448.2800 37
9807.8300 2598.1800 34
10158.1000 3047.8600 36
9957.9600 3047.8600 35
9757.7900 3147.7900 33
9757.7900 2748.0700 33
9707.7600 2798.0300 33
9657.7200 2848.0000 33
9607.6800 2798.0300 33
9357.4800 2848.0000 31
9207.3500 2798.0300 30
9257.4000 2947.9300 31
9657.7200 3147.7900 33
9457.5500 3447.5800 32
9557.6400 3747.3700 33
9357.4800 3947.2300 32
9757.7900 3847.3000 34
9707.7600 3997.2000 34
9807.8300 3997.2000 34
10158.1000 4047.1600 36
9807.8300 4396.9200 35
9857.8800 4346.9500 35
9907.9200 4396.9200 35
10108.1000 4396.9200 36
10108.1000 4496.8500 36
10208.2000 4396.9200 37
10308.2000 4496.8500 38
10408.3000 4197.0500 38
10408.3000 4097.1300 38
10658.5000 4047.1600 39
10808.6000 4296.9800 40
10808.6000 4396.9200 40
10508.4000 4496.8500 39
10508.4000 4596.7700 39
10708.5000 4596.7700 40
10808.6000 4696.7000 41
10408.3000 4996.5000 39
10508.4000 4996.5000 39
10508.4000 5196.3500 40
10808.6000 4996.5000 41
10908.7000 4996.5000 42
10858.7000 4946.5300 41
11008.8000 4696.7000 42
11259.0000 4546.8100 43
11108.9000 4396.9200 42
11008.8000 4296.9800 41
11008.8000 4396.9200 41
11108.9000 4296.9800 42
11259.0000 4147.0900 42
11559.2000 3847.3000 44
11359.1000 4047.1600 43
11359.1000 3747.3700 43
11158.9000 3747.3700 42
10958.8000 3847.3000 41
10558.4000 3347.6500 38
10358.3000 3547.5100 37
10558.4000 3647.4400 38
10808.6000 3497.5500 39
10858.7000 3647.4400 40
11259.0000 3347.6500 42
11359.1000 3547.5100 43
11559.2000 3447.5800 44
11509.2000 3097.8300 43
12009.6000 2997.9000 46
12259.8000 2848.0000 48
11959.5000 2448.2800 46
11859.5000 2548.2100 45
12009.6000 2698.1100 46
12259.8000 2548.2100 48
12810.2000 2398.3100 51
12560.0000 2748.0700 49
12660.1000 2947.9300 50
12460.0000 2947.9300 49
12359.9000 3147.7900 48
12359.9000 3347.6500 48
12259.8000 3447.5800 48
12710.2000 3797.3300 50
12460.0000 3847.3000 49
12159.7000 3847.3000 47
12159.7000 3947.2300 47
12009.6000 4097.1300 47
11859.5000 4047.1600 46
11959.5000 4446.8800 47
12009.6000 4396.9200 47
12159.7000 4346.9500 48
12560.0000 4446.8800 50
12409.9000 4496.8500 49
12309.8000 4596.7700 49
12460.0000 4746.6700 50
12460.0000 4846.6000 50
12460.0000 4946.5300 50
12760.2000 4946.5300 52
12760.2000 5146.3900 52
12460.0000 5146.3900 50
12510.0000 5196.3500 51
12460.0000 5246.3200 50
12259.8000 5046.4600 49
12159.7000 5246.3200 49
12059.6000 4946.5300 48
11809.4000 4996.5000 47
11859.5000 5346.2500 47
11659.3000 5646.0400 47
11509.2000 5296.2900 45
11509.2000 5096.4200 45
11609.3000 4896.5700 45
11559.2000 4446.8800 44
11609.3000 4396.9200 45
11659.3000 4546.8100 45
11409.1000 4896.5700 44
11309.0000 4896.5700 44
11459.2000 5046.4600 45
11359.1000 5246.3200 44
11359.1000 5446.1800 45
11659.3000 5745.9700 47
11859.5000 5646.0400 48
12159.7000 5546.1100 49
12259.8000 5845.9000 50
12059.6000 6045.7600 50
12159.7000 6145.6900 50
12009.6000 6295.5900 50
12159.7000 6545.4100 51
12359.9000 5945.8300 51
12460.0000 6045.7600 52
12710.2000 6495.4400 54
12560.0000 6545.4100 53
12510.0000 6595.3800 53
12259.8000 6845.2000 53
12109.7000 6795.2400 52
12109.7000 6895.1600 52
11909.5000 6795.2400 51
12109.7000 6995.0900 52
12309.8000 7194.9600 54
12309.8000 7294.8800 54
12460.0000 7144.9900 54
12710.2000 6795.2400 55
12710.2000 6995.0900 55
12710.2000 7095.0300 55
13010.4000 6995.0900 57
13260.6000 7344.8500 59
13160.5000 6745.2700 57
13060.4000 6445.4800 56
13310.6000 6595.3800 57
13310.6000 6695.3100 58
13460.8000 6545.4100 58
13160.5000 6145.6900 56
12560.0000 5646.0400 52
12510.0000 5696.0100 51
12710.2000 5795.9400 53
12960.3000 5646.0400 54
12960.3000 5845.9000 54
13260.6000 6045.7600 56
13360.7000 6045.7600 57
13460.8000 6145.6900 57
13460.8000 5845.9000 57
13711.0000 5496.1400 58
13861.1000 5646.0400 59
13660.9000 5745.9700 58
13560.8000 5745.9700 57
13360.7000 5646.0400 56
13360.7000 5446.1800 56
13260.6000 5246.3200 55
13560.8000 5346.2500 57
13560.8000 5246.3200 57
13711.0000 5196.3500 57
13660.9000 5146.3900 57
13360.7000 4946.5300 55
13160.5000 4746.6700 54
13460.8000 4646.7400 55
13310.6000 4496.8500 54
12960.3000 4047.1600 52
13260.6000 4247.0200 54
13610.9000 4197.0500 56
13961.2000 4346.9500 58
14011.2000 4396.9200 58
14061.2000 4147.0900 58
13961.2000 4147.0900 58
13961.2000 3947.2300 58
13961.2000 3847.3000 58
13761.0000 3747.3700 56
13610.9000 3797.3300 56
13360.7000 3747.3700 54
13460.8000 3647.4400 55
13560.8000 3547.5100 55
13861.1000 3347.6500 57
12860.3000 3047.8600 51
12960.3000 3147.7900 52
13460.8000 2448.2800 55
13811.0000 2498.2500 57
13811.0000 2897.9600 57
14061.2000 2848.0000 58
14111.3000 2798.0300 58
14261.4000 2947.9300 59
14461.5000 2947.9300 60
14661.7000 2848.0000 61
14661.7000 3047.8600 61
14761.8000 3147.7900 62
14861.9000 3147.7900 63
15012.0000 3197.7500 63
14811.8000 3197.7500 62
14411.5000 3297.6800 60
14361.5000 3247.7200 60
14161.3000 3547.5100 59
14461.5000 3847.3000 60
14561.6000 3847.3000 61
14761.8000 3847.3000 62
14761.8000 4047.1600 62
14861.9000 4147.0900 63
14861.9000 4346.9500 63
14962.0000 4047.1600 63
15162.1000 3747.3700 64
15162.1000 3847.3000 64
15362.3000 3547.5100 65
15412.3000 3497.5500 66
15462.3000 3547.5100 66
15362.3000 3747.3700 66
15062.0000 4147.0900 64
15062.0000 4247.0200 64
15162.1000 4247.0200 65
15412.3000 4197.0500 66
15562.4000 3947.2300 67
15562.4000 3847.3000 67
15662.5000 3847.3000 67
15862.7000 3647.4400 68
15162.1000 2848.0000 64
15262.2000 2548.2100 65
15362.3000 2947.9300 65
15412.3000 2897.9600 66
15562.4000 2947.9300 67
15862.7000 2947.9300 68
16012.8000 2798.0300 69
16062.8000 2947.9300 69
16112.9000 2798.0300 70
16263.0000 2548.2100 71
16263.0000 2848.0000 71
16263.0000 3047.8600 71
16263.0000 3147.7900 71
16213.0000 3497.5500 70
16363.1000 3547.5100 71
16513.2000 3297.6800 72
16563.2000 3347.6500 72
16763.4000 3447.5800 73
16963.6000 3547.5100 75
