n 5916 
m 8 
tmax 35345.625
18192.0000 8954.0000 0
18192.0000 9856.0000 5
18192.0000 11319.0000 13
18272.0000 8624.0000 2
18416.0000 7348.0000 9
18416.0000 8294.0000 4
1200.0000 7370.0000 92
1200.0000 8184.0000 92
1200.0000 10912.0000 92
1200.0000 11440.0000 92
17904.0000 572.0000 45
17904.0000 2684.0000 34
17904.0000 6908.0000 12
17904.0000 7348.0000 9
17904.0000 8624.0000 3
8272.0000 308.0000 71
8272.0000 2068.0000 65
8272.0000 2508.0000 64
8272.0000 3080.0000 62
8272.0000 3608.0000 61
8272.0000 5302.0000 57
8336.0000 7260.0000 54
8464.0000 7260.0000 53
8496.0000 9548.0000 53
8496.0000 10582.0000 53
8496.0000 11440.0000 54
15888.0000 9064.0000 13
15888.0000 9504.0000 13
15888.0000 10252.0000 15
15888.0000 11000.0000 17
15936.0000 8184.0000 13
16048.0000 8184.0000 13
16208.0000 8184.0000 12
16336.0000 572.0000 46
16336.0000 1012.0000 44
16336.0000 1452.0000 42
16336.0000 2992.0000 34
16336.0000 4818.0000 25
16336.0000 6028.0000 19
16336.0000 7348.0000 14
1040.0000 7370.0000 93
1040.0000 8184.0000 92
1040.0000 10912.0000 93
1040.0000 11440.0000 93
4464.0000 308.0000 87
4640.0000 308.0000 87
4816.0000 308.0000 86
4944.0000 308.0000 85
5168.0000 308.0000 84
5440.0000 308.0000 83
5616.0000 308.0000 82
5728.0000 308.0000 82
5808.0000 3080.0000 74
5808.0000 3608.0000 73
5808.0000 4664.0000 71
5808.0000 5368.0000 70
5808.0000 6072.0000 69
5808.0000 7128.0000 68
5936.0000 9658.0000 66
5936.0000 11286.0000 67
16848.0000 572.0000 46
16848.0000 1452.0000 41
16848.0000 2992.0000 33
16848.0000 4708.0000 24
16848.0000 6028.0000 18
16848.0000 7348.0000 12
16848.0000 8514.0000 8
16848.0000 9284.0000 8
16848.0000 9922.0000 9
16848.0000 11198.0000 15
8240.0000 7480.0000 54
8400.0000 9548.0000 53
8400.0000 10582.0000 54
8400.0000 11440.0000 55
1520.0000 9152.0000 90
1520.0000 10912.0000 90
1520.0000 11440.0000 91
1584.0000 6446.0000 90
1584.0000 7590.0000 90
1584.0000 8294.0000 90
5168.0000 11440.0000 72
5280.0000 11440.0000 71
5456.0000 11440.0000 70
5584.0000 11440.0000 69
5712.0000 11440.0000 69
2672.0000 6336.0000 85
2784.0000 6556.0000 84
2976.0000 6556.0000 83
3104.0000 6556.0000 82
3264.0000 6556.0000 81
3360.0000 6556.0000 81
3600.0000 6556.0000 80
3856.0000 6556.0000 78
3920.0000 6556.0000 78
4016.0000 6556.0000 78
4144.0000 6556.0000 77
4208.0000 6556.0000 76
4352.0000 6556.0000 76
4464.0000 6556.0000 75
4560.0000 6556.0000 75
4688.0000 6556.0000 74
4720.0000 7260.0000 73
4720.0000 8140.0000 73
4720.0000 9702.0000 73
4720.0000 10582.0000 73
4720.0000 11132.0000 74
17008.0000 572.0000 46
17008.0000 1452.0000 41
17008.0000 2992.0000 33
17008.0000 5874.0000 18
17008.0000 7348.0000 11
17072.0000 8096.0000 8
17136.0000 8096.0000 8
17280.0000 8096.0000 7
17456.0000 8096.0000 7
17520.0000 8404.0000 5
17520.0000 8954.0000 4
17520.0000 10142.0000 8
17520.0000 11319.0000 14
880.0000 7370.0000 94
880.0000 8184.0000 93
880.0000 11440.0000 94
4144.0000 4840.0000 79
4144.0000 7700.0000 76
4304.0000 8360.0000 75
4416.0000 8360.0000 74
4576.0000 8360.0000 74
4656.0000 8360.0000 73
4864.0000 8360.0000 72
5040.0000 8360.0000 71
5296.0000 8360.0000 70
5456.0000 8844.0000 69
5456.0000 9812.0000 69
5520.0000 3608.0000 74
5520.0000 4664.0000 72
5520.0000 5368.0000 71
5520.0000 5918.0000 70
5520.0000 6930.0000 69
16560.0000 8954.0000 9
16560.0000 9922.0000 11
16592.0000 572.0000 46
16592.0000 1452.0000 42
16592.0000 2992.0000 34
16592.0000 4818.0000 24
16592.0000 6138.0000 18
16592.0000 7348.0000 13
7728.0000 7744.0000 57
7728.0000 9548.0000 57
7728.0000 10846.0000 57
7792.0000 7040.0000 57
7856.0000 7040.0000 57
7952.0000 7040.0000 56
8016.0000 308.0000 72
8016.0000 2068.0000 66
8016.0000 2508.0000 65
8016.0000 3080.0000 63
8016.0000 3608.0000 62
8016.0000 4268.0000 61
8016.0000 5852.0000 57
16272.0000 9064.0000 11
16272.0000 9504.0000 11
16272.0000 9922.0000 12
16272.0000 11000.0000 16
16640.0000 8844.0000 9
16720.0000 8844.0000 8
16784.0000 6028.0000 18
16784.0000 7348.0000 12
16784.0000 8514.0000 8
464.0000 11440.0000 96
528.0000 8184.0000 95
640.0000 8184.0000 95
784.0000 7370.0000 94
784.0000 7964.0000 94
7664.0000 6446.0000 58
7664.0000 8074.0000 57
7664.0000 9548.0000 57
7664.0000 10846.0000 58
7728.0000 308.0000 73
7728.0000 2068.0000 68
7728.0000 2508.0000 66
7728.0000 3080.0000 65
7728.0000 3608.0000 63
7728.0000 4048.0000 62
7728.0000 4488.0000 61
5232.0000 3608.0000 76
5232.0000 4664.0000 74
5232.0000 5368.0000 73
5232.0000 5918.0000 72
5232.0000 6776.0000 71
5520.0000 7920.0000 69
3856.0000 7480.0000 78
3920.0000 7920.0000 77
4016.0000 7920.0000 77
4176.0000 9152.0000 76
4176.0000 9922.0000 76
4176.0000 10472.0000 76
4176.0000 10912.0000 76
4176.0000 11440.0000 77
5984.0000 748.0000 79
6096.0000 3080.0000 73
6096.0000 3608.0000 71
6096.0000 4664.0000 69
6160.0000 5368.0000 68
6224.0000 5368.0000 67
6320.0000 5368.0000 67
6496.0000 5368.0000 66
6608.0000 5698.0000 65
6608.0000 6336.0000 64
6608.0000 7502.0000 63
6608.0000 9064.0000 63
6608.0000 10142.0000 63
6608.0000 11022.0000 64
17200.0000 5874.0000 18
17200.0000 7348.0000 11
17200.0000 9284.0000 6
17200.0000 9922.0000 8
17200.0000 11198.0000 14
17296.0000 5192.0000 21
17440.0000 5192.0000 21
17568.0000 5192.0000 21
17616.0000 572.0000 46
17616.0000 2992.0000 33
7248.0000 10362.0000 60
7248.0000 11286.0000 60
7376.0000 308.0000 75
7376.0000 968.0000 73
7376.0000 2068.0000 69
7376.0000 2508.0000 68
7376.0000 3080.0000 66
7376.0000 3608.0000 65
7376.0000 4488.0000 63
7376.0000 5588.0000 61
7376.0000 6556.0000 60
7376.0000 7744.0000 59
1808.0000 6446.0000 89
1840.0000 7436.0000 88
1840.0000 8404.0000 88
1840.0000 9042.0000 88
1840.0000 10912.0000 89
1840.0000 11440.0000 89
12272.0000 9878.0000 33
12464.0000 9064.0000 31
12592.0000 9064.0000 31
12736.0000 9064.0000 30
12848.0000 902.0000 52
12848.0000 1980.0000 48
12848.0000 2640.0000 45
12848.0000 3168.0000 43
12848.0000 3608.0000 41
12848.0000 4158.0000 39
12848.0000 5368.0000 35
12848.0000 6556.0000 32
12848.0000 6996.0000 31
12848.0000 8008.0000 30
12848.0000 8844.0000 29
1648.0000 8404.0000 89
1648.0000 9152.0000 89
1648.0000 10912.0000 90
1648.0000 11440.0000 90
1680.0000 6446.0000 90
1680.0000 7590.0000 89
6256.0000 9658.0000 65
6256.0000 11022.0000 65
16976.0000 8514.0000 7
16976.0000 9284.0000 7
16976.0000 9922.0000 9
16976.0000 11198.0000 14
17072.0000 5720.0000 19
17136.0000 5720.0000 19
17440.0000 5720.0000 18
17600.0000 5720.0000 18
11600.0000 572.0000 58
11600.0000 1760.0000 53
11600.0000 3388.0000 47
11600.0000 5258.0000 41
11600.0000 6556.0000 38
11600.0000 6996.0000 37
11600.0000 7898.0000 36
11632.0000 8602.0000 36
11632.0000 9284.0000 36
11632.0000 10208.0000 36
17376.0000 10142.0000 8
17728.0000 10142.0000 7
18416.0000 10142.0000 7
18608.0000 10142.0000 7
18704.0000 10142.0000 7
18864.0000 10142.0000 8
18992.0000 10142.0000 8
19088.0000 10142.0000 8
6224.0000 968.0000 78
6224.0000 3080.0000 72
6224.0000 3608.0000 71
6224.0000 4664.0000 69
6400.0000 10912.0000 65
6768.0000 10912.0000 63
6864.0000 11286.0000 62
1936.0000 6336.0000 89
1936.0000 7436.0000 88
1968.0000 8404.0000 87
1968.0000 9152.0000 87
1968.0000 10912.0000 88
1968.0000 11440.0000 88
3984.0000 8712.0000 77
4304.0000 8932.0000 75
4416.0000 8932.0000 74
4496.0000 10802.0000 75
15440.0000 1232.0000 44
15440.0000 3608.0000 33
15440.0000 4180.0000 30
15440.0000 4818.0000 27
15536.0000 5808.0000 23
15648.0000 5808.0000 22
15760.0000 5808.0000 22
15840.0000 5808.0000 22
15936.0000 5808.0000 21
16048.0000 5808.0000 21
16208.0000 5808.0000 20
5584.0000 10252.0000 68
5728.0000 10252.0000 68
6000.0000 10252.0000 66
6064.0000 10252.0000 66
6160.0000 10252.0000 65
6320.0000 968.0000 77
6320.0000 3080.0000 71
6320.0000 3608.0000 70
6320.0000 4664.0000 68
6384.0000 9548.0000 64
6384.0000 10472.0000 64
16720.0000 11198.0000 15
17088.0000 11198.0000 14
17376.0000 11198.0000 13
17728.0000 11198.0000 13
18416.0000 11198.0000 13
18608.0000 11198.0000 13
18704.0000 11198.0000 13
18848.0000 11198.0000 13
15280.0000 572.0000 48
15280.0000 1232.0000 45
15280.0000 3608.0000 33
15280.0000 4180.0000 30
15280.0000 4818.0000 28
15280.0000 6138.0000 22
15280.0000 7348.0000 18
15280.0000 8228.0000 17
15280.0000 9064.0000 16
15280.0000 9504.0000 16
15280.0000 10252.0000 18
15280.0000 11000.0000 20
3472.0000 7920.0000 80
3472.0000 8712.0000 79
3472.0000 9372.0000 79
3472.0000 10472.0000 80
3472.0000 10912.0000 80
3472.0000 11440.0000 80
208.0000 11440.0000 98
432.0000 7964.0000 96
944.0000 7964.0000 93
1104.0000 7370.0000 92
1424.0000 6446.0000 91
1424.0000 7370.0000 91
1424.0000 8294.0000 90
10096.0000 4378.0000 50
10096.0000 5478.0000 48
10096.0000 6556.0000 46
10096.0000 7480.0000 45
10096.0000 8008.0000 44
10096.0000 8602.0000 44
10096.0000 9284.0000 44
10096.0000 10318.0000 44
10096.0000 11440.0000 46
10256.0000 3608.0000 52
10336.0000 3608.0000 51
10448.0000 3608.0000 51
10544.0000 3608.0000 50
10608.0000 3608.0000 50
10672.0000 3608.0000 50
10752.0000 3608.0000 50
10864.0000 3608.0000 49
10992.0000 3608.0000 49
11088.0000 3608.0000 48
11168.0000 3608.0000 48
11280.0000 3608.0000 47
11408.0000 3608.0000 47
688.0000 7370.0000 95
688.0000 11440.0000 95
6160.0000 968.0000 78
6496.0000 968.0000 76
6592.0000 968.0000 76
6736.0000 968.0000 75
6848.0000 968.0000 75
6944.0000 968.0000 74
7104.0000 968.0000 74
7232.0000 968.0000 73
7552.0000 968.0000 72
7600.0000 308.0000 74
7600.0000 2068.0000 68
7600.0000 2508.0000 67
7600.0000 3080.0000 65
7600.0000 3608.0000 64
7600.0000 4048.0000 63
7600.0000 4488.0000 62
7632.0000 5148.0000 61
7792.0000 5148.0000 60
7856.0000 5148.0000 59
7920.0000 5148.0000 59
8112.0000 5148.0000 58
8384.0000 5148.0000 57
8464.0000 5148.0000 56
8624.0000 5148.0000 56
8800.0000 5148.0000 55
8912.0000 5148.0000 54
9216.0000 5148.0000 53
